Job,Release,Deadline,processingTime
J161,1855,1978,75
J162,1839,1974,31
J163,1855,1989,68
J164,1844,1982,24
J165,1858,1997,61
J166,1864,1976,98
J167,1852,1974,54
J168,1843,1992,91
J169,1858,1980,47
J170,1870,1987,84
J171,1847,1994,40
J172,1858,1994,77
J173,1855,1979,33
J174,1867,1998,70
J175,1840,1983,26
J176,1840,1982,63
J177,1855,1992,100
J178,1864,1975,56
J179,1851,1983,93
J180,1846,1975,49
J181,1858,1979,86
J182,1838,1979,42
J183,1846,1974,79
J184,1855,1971,35
J185,1849,1974,72
J186,1859,1995,28
J187,1870,1976,65
J188,1861,1997,21
J189,1846,1985,58
J190,1867,1988,95
J191,1854,1987,51
J192,1847,2000,88
J193,1843,1995,44
J194,1864,1982,81
J195,1864,1985,37
J196,1859,1970,74
J197,1837,1979,30
J198,1858,1977,67
J199,1841,1999,23
J200,1845,1970,60
J201,1852,1993,97
J202,1847,1989,53
J203,1855,1991,90
J204,1850,1997,46
J205,1854,1984,83
J206,1857,1984,39
J207,1854,1999,76
J208,1844,1981,32
J209,1845,1991,69
J210,1850,1984,25
J211,1837,1976,62
J212,1858,1999,99
J213,1848,1977,55
J214,1863,1970,92
J215,1861,1985,48
J216,1856,1992,85
J217,1840,1977,41
J218,1838,1988,78
J219,1849,1977,34
J220,1862,1992,71
J221,1856,1971,27
J222,1855,1980,64
J223,1867,1997,20
J224,1837,1977,57
J225,1837,1996,94
J226,1842,1983,50
J227,1841,1986,87
J228,1842,1993,43
J229,1838,1974,80
J230,1846,1991,36
J231,1869,1981,73
J232,1863,1974,29
J233,1854,1993,66
J234,1859,1972,22
J235,1868,1984,59
J236,1841,1981,96
J237,1851,1988,52
J238,1851,1982,89
J239,1859,2000,45
J240,1857,1991,82
J241,1853,1981,38
J242,1863,2000,75
J243,1843,1991,31
J244,1853,1982,68
J245,1850,1992,24
J246,1839,1988,61
J247,1840,1978,98
J248,1846,1979,54
J249,1858,1992,91
J250,1862,1971,47
J251,1864,1983,84
J252,1839,1995,40
J253,1853,1979,77
J254,1838,1990,33
J255,1868,1988,70
J256,1852,1990,26
J257,1868,1987,63
J258,1849,1976,100
J259,1849,1995,56
J260,1856,1974,93
J261,1846,1997,49
J262,1845,1998,86
J263,1860,1992,42
J264,1851,1999,79
J265,1857,1973,35
J266,1866,1980,72
J267,1864,1990,28
J268,1847,1974,65
J269,1870,1972,21
J270,1854,1995,58
J271,1870,1996,95
J272,1837,1970,51
J273,1845,1973,88
J274,1848,1985,44
J275,1846,1977,81
J276,1863,1992,37
J277,1864,1979,74
J278,1857,1979,30
J279,1848,1973,67
J280,1854,2000,23
J281,1867,1984,60
J282,1859,1990,97
J283,1856,1989,53
J284,1859,1981,90
J285,1850,1998,46
J286,1839,1978,83
J287,1837,1985,39
J288,1851,1984,76
J289,1862,1974,32
J290,1838,1972,69
J291,1840,2000,25
J292,1844,1996,62
J293,1864,1970,99
J294,1862,1991,55
J295,1848,1986,92
J296,1838,1986,48
J297,1844,1971,85
J298,1859,1993,41
J299,1837,1982,78
J300,1862,1983,34
J301,1840,1989,71
J302,1849,1994,27
J303,1865,1972,64
J304,1841,1975,20
J305,1849,1986,57
J306,1852,1981,94
J307,1842,1971,50
J308,1843,1985,87
J309,1862,1970,43
J310,1853,1978,80
J311,1862,1987,36
J312,1866,1989,73
J313,1855,1986,29
J314,1846,1993,66
J315,1867,1990,22
J316,1854,1983,59
J317,1857,1993,96
J318,1844,1984,52
J319,1863,1983,89
J320,1843,1981,45
J321,1843,1994,82
J322,1862,1997,38
J323,1866,1983,75
J324,1843,1989,31
J325,1870,1978,68
J326,1870,1971,24
J327,1854,1985,61
J328,1866,1976,98
J329,1864,1980,54
J330,1858,1990,91
J331,1867,1978,47
J332,1845,2000,84
J333,1842,1977,40
J334,1861,1981,77
J335,1867,1996,33
J336,1844,1995,70
J337,1870,1982,26
J338,1837,1997,63
J339,1840,1993,100
J340,1850,1977,56
J341,1868,1981,93
J342,1854,1998,49
J343,1856,1999,86
J344,1838,1998,42
J345,1846,1986,79
J346,1855,1977,35
J347,1849,1984,72
J348,1854,1997,28
J349,1860,1971,65
J350,1868,1972,21
J351,1855,1988,58
J352,1862,1993,95
J353,1839,1998,51
J354,1870,1984,88
J355,1865,2000,44
J356,1862,1978,81
J357,1847,1991,37
J358,1843,1974,74
J359,1842,1987,30
J360,1837,1993,67
J361,1847,1972,23
J362,1840,1999,60
J363,1841,1972,97
J364,1868,1980,53
J365,1853,1980,90
J366,1855,1981,46
J367,1848,1998,83
J368,1849,1975,39
J369,1858,1982,76
J370,1869,1983,32
J371,1841,1974,69
J372,1842,1984,25
J373,1861,1993,62
J374,1857,1996,99
J375,1870,1973,55
J376,1865,1993,92
J377,1860,1977,48
J378,1859,1980,85
J379,1856,1987,41
J380,1869,1986,78
J381,1850,1982,34
J382,1869,1976,71
J383,1841,1991,27
J384,1849,1985,64
J385,1843,1983,20
J386,1850,1999,57
J387,1851,1993,94
J388,1850,1994,50
J389,1845,1999,87
J390,1870,1979,43
J391,1844,1976,80
J392,1847,1993,36
J393,1865,1978,73
J394,1860,1997,29
J395,1862,1990,66
J396,1842,1998,22
J397,1859,1979,59
J398,1842,1994,96
J399,1838,1992,52
J400,1837,1984,89
J401,1839,1973,45
J402,1866,1997,82
J403,1856,1998,38
J404,1868,1992,75
J405,1858,1991,31
J406,1844,1997,68
J407,1844,1978,24
J408,1855,1994,61
J409,1841,1978,98
J410,1861,1995,54
J411,1844,2000,91
J412,1843,1986,47
J413,1858,1974,84
J414,1865,1977,40
J415,1864,1998,77
J416,1848,1972,33
J417,1847,1986,70
J418,1847,1978,26
J419,1869,1974,63
J420,1854,1994,100
J421,1858,1988,56
J422,1863,1980,93
J423,1863,1999,49
J424,1848,1989,86
J425,1848,1994,42
J426,1849,1982,79
J427,1851,1975,35
J428,1849,1978,72
J429,1864,1978,28
J430,1860,1990,65
J431,1859,1977,21
J432,1868,1999,58
J433,1845,1979,95
J434,1846,1995,51
J435,1856,1977,88
J436,1869,1995,44
J437,1842,1990,81
J438,1858,1985,37
J439,1850,1988,74
J440,1851,1979,30
J441,1855,1984,67
J442,1843,1977,23
J443,1870,1991,60
J444,1846,1972,97
J445,1856,1995,53
J446,1841,1983,90
J447,1863,1989,46
J448,1865,1988,83
J449,1850,1974,39
J450,1839,1979,76
J451,1852,1984,32
J452,1840,1971,69
J453,1843,1975,25
J454,1860,1986,62
J455,1848,1976,99
J456,1849,1983,55
J457,1840,1974,92
J458,1856,1996,48
J459,1860,1987,85
J460,1851,1990,41
J461,1869,1992,78
J462,1854,1989,34
J463,1842,1982,71
J464,1866,1977,27
J465,1840,1987,64
J466,1847,1987,20
J467,1856,1997,57
J468,1856,1994,94
J469,1857,1990,50
J470,1865,1980,87
J471,1844,1989,43
J472,1841,1995,80
J473,1851,1981,36
J474,1844,1979,73
J475,1857,1971,29
J476,1839,1993,66
J477,1860,1994,22
J478,1857,1976,59
J479,1842,1986,96
J480,1838,1978,52
J481,1842,1997,89
J482,1842,1978,45
J483,1840,1986,82
J484,1861,1990,38
J485,1851,1974,75
J486,1843,1978,31
J487,1850,1970,68
J488,1850,1986,24
J489,1864,1989,61
J490,1858,1981,98
J491,1838,1996,54
J492,1852,1995,91
J493,1864,1987,47
J494,1841,1988,84
J495,1845,1989,40
J496,1859,1983,77
J497,1846,1978,33
J498,1844,1987,70
J499,1852,1991,26
J500,1840,1996,63
J501,1864,1992,100
J502,1864,1974,56
J503,1838,1984,93
J504,1847,1981,49
J505,1845,1980,86
J506,1850,1975,42
J507,1839,1984,79
J508,1867,1976,35
J509,1870,1993,72
J510,1845,1993,28
J511,1846,1996,65
J512,1843,1984,21
J513,1861,1975,58
J514,1864,1971,95
J515,1860,1999,51
J516,1867,1977,88
J517,1848,1970,44
J518,1847,1971,81
J519,1855,1998,37
J520,1845,1986,74
J521,1859,1987,30
J522,1846,2000,67
J523,1858,1983,23
J524,1841,1982,60
J525,1869,1977,97
J526,1860,1981,53
J527,1860,1995,90
J528,1851,1989,46
J529,1866,1988,83
J530,1869,1982,39
J531,1860,1985,76
J532,1865,1974,32
J533,1859,1999,69
J534,1846,1980,25
J535,1837,1980,62
J536,1857,1977,99
J537,1846,1992,55
J538,1859,1982,92
J539,1849,1988,48
J540,1853,1985,85
J541,1842,1981,41
J542,1838,1994,78
J543,1841,1984,34
J544,1865,1982,71
J545,1856,1981,27
J546,1855,1974,64
J547,1839,1989,20
J548,1837,1998,57
J549,1852,1976,94
J550,1853,1988,50
J551,1845,1995,87
J552,1852,1975,43
J553,1858,2000,80
J554,1853,1970,36
J555,1839,1975,73
J556,1856,1972,29
J557,1859,1998,66
J558,1837,1973,22
J559,1848,1987,59
J560,1839,1982,96
J561,1843,1993,52
J562,1852,1983,89
J563,1842,1992,45
J564,1853,1999,82
J565,1857,1999,38
J566,1852,1998,75
J567,1861,1973,31
J568,1866,1994,68
J569,1841,1987,24
J570,1868,1996,61
J571,1859,1984,98
J572,1856,1982,54
J573,1843,1988,91
J574,1865,1970,47
J575,1857,1985,84
J576,1861,1992,40
J577,1844,1973,77
J578,1849,1993,33
J579,1844,1974,70
J580,1857,1998,26
J581,1837,1987,63
J582,1860,1993,100
J583,1842,1996,56
J584,1858,1973,93
J585,1864,1995,49
J586,1864,1981,86
J587,1847,1980,42
J588,1837,1981,79
J589,1849,1989,35
J590,1850,1979,72
J591,1843,1976,28
J592,1854,1988,65
J593,1864,1972,21
J594,1839,1991,58
J595,1847,1998,95
J596,1855,1972,51
J597,1862,1980,88
J598,1870,1986,44
J599,1860,1978,81
J600,1863,1973,37
J601,1850,1981,74
J602,1846,1971,30
J603,1852,1999,67
J604,1838,1993,23
J605,1869,1998,60
J606,1863,1990,97
J607,1842,1999,53
J608,1849,1990,90
J609,1837,2000,46
J610,1851,1987,83
J611,1852,1982,39
J612,1841,1994,76
J613,1855,1999,32
J614,1848,1996,69
J615,1850,1980,25
J616,1844,1993,62
J617,1868,1982,99
J618,1842,1976,55
J619,1870,1998,92
J620,1845,1985,48
J621,1869,1996,85
J622,1845,1976,41
J623,1854,1971,78
J624,1870,1977,34
J625,1857,1997,71
J626,1862,1977,27
J627,1854,1996,64
J628,1842,1974,20
J629,1840,1991,57
J630,1846,1984,94
J631,1854,1979,50
J632,1865,1994,87
J633,1851,1985,43
J634,1847,1997,80
J635,1861,1979,36
J636,1849,1997,73
J637,1858,1978,29
J638,1841,1977,66
J639,1838,1977,22
J640,1839,1996,59
J641,1839,1976,96
J642,1850,1993,52
J643,1841,1996,89
J644,1855,1970,45
J645,1842,1995,82
J646,1848,1993,38
J647,1839,1980,75
J648,1862,1999,31
J649,1856,1970,68
J650,1856,1980,24
J651,1839,1994,61
J652,1851,1973,98
J653,1855,1973,54
J654,1863,1984,91
J655,1856,1991,47
J656,1867,1999,84
J657,1865,1979,40
J658,1861,1989,77
J659,1863,1978,33
J660,1846,1994,70
J661,1853,1977,26
J662,1863,1981,63
J663,1852,1994,100
J664,1862,1975,56
J665,1852,2000,93
J666,1845,1997,49
J667,1849,1981,86
J668,1841,1990,42
J669,1852,1973,79
J670,1848,1995,35
J671,1846,1988,72
J672,1853,1983,28
J673,1865,1971,65
J674,1852,1986,21
J675,1868,1973,58
J676,1857,1983,95
J677,1864,1993,51
J678,1860,1976,88
J679,1861,1977,44
J680,1849,1998,81
J681,1858,1975,37
J682,1848,1971,74
J683,1867,1995,30
J684,1867,1993,67
J685,1841,1971,23
J686,1859,1975,60
J687,1845,1982,97
J688,1841,1970,53
J689,1850,1971,90
J690,1848,1982,46
J691,1863,1976,83
J692,1859,1997,39
J693,1849,1999,76
J694,1865,1983,32
J695,1855,1997,69
J696,1840,1995,25
J697,1843,1980,62
J698,1853,1976,99
J699,1844,1977,55
J700,1839,1986,92
J701,1860,1975,48
J702,1863,1991,85
J703,1863,1997,41
J704,1846,1982,78
J705,1837,1975,34
J706,1862,1988,71
J707,1857,1978,27
J708,1867,1979,64
J709,1843,1997,20
J710,1852,1979,57
J711,1853,1971,94
J712,1870,1980,50
J713,1850,1987,87
J714,1866,1971,43
J715,1851,1998,80
J716,1837,1986,36
J717,1865,1992,73
J718,1843,1987,29
J719,1847,1973,66
J720,1866,1991,22
J721,1840,1980,59
J722,1850,1989,96
J723,1861,1976,52
J724,1869,1971,89
J725,1864,1986,45
J726,1849,1979,82
J727,1859,1994,38
J728,1846,1987,75
J729,1867,1972,31
J730,1857,1975,68
J731,1840,1998,24
J732,1854,1974,61
J733,1837,1989,98
J734,1849,1972,54
J735,1867,1991,91
J736,1858,1998,47
J737,1840,1973,84
J738,1842,2000,40
J739,1868,1983,77
J740,1869,1987,33
J741,1850,1995,70
J742,1838,1991,26
J743,1862,1985,63
J744,1856,1976,100
J745,1870,1990,56
J746,1853,1997,93
J747,1851,1971,49
J748,1851,1980,86
J749,1865,1985,42
J750,1866,1972,79
J751,1859,1989,35
J752,1844,1970,72
J753,1849,1987,28
J754,1858,1976,65
J755,1854,1991,21
J756,1847,1977,58
J757,1866,1998,95
J758,1852,1980,51
J759,1859,1973,88
J760,1854,1976,44
J761,1865,1987,81
J762,1844,1975,37
J763,1840,1984,74
J764,1862,1996,30
J765,1869,1993,67
J766,1837,1990,23
J767,1840,1979,60
J768,1866,1993,97
J769,1844,1999,53
J770,1839,1997,90
J771,1868,1976,46
J772,1870,1981,83
J773,1840,1990,39
J774,1842,1979,76
J775,1850,1985,32
J776,1849,1991,69
J777,1838,1975,25
J778,1841,2000,62
J779,1864,1997,99
J780,1861,1994,55
J781,1854,1981,92
J782,1868,1995,48
J783,1866,1970,85
J784,1867,1971,41
J785,1845,1984,78
J786,1865,1995,34
J787,1860,1983,71
J788,1869,1985,27
J789,1857,1989,64
J790,1844,1986,20
J791,1866,1984,57
J792,1839,1990,94
J793,1845,1978,50
J794,1839,1983,87
J795,1851,1991,43
J796,1860,1988,80
J797,1844,1991,36
J798,1845,1974,73
J799,1866,1981,29
J800,1860,1982,66
J801,1853,1994,22
J802,1844,1990,59
J803,1857,2000,96
J804,1851,2000,52
J805,1840,1975,89
J806,1842,1989,45
J807,1869,1975,82
J808,1841,1980,38
J809,1838,1973,75
J810,1845,1981,31
J811,1865,1997,68
J812,1859,1974,24
J813,1841,1989,61
J814,1855,1983,98
J815,1867,2000,54
J816,1837,1988,91
J817,1866,1987,47
J818,1850,1996,84
J819,1857,1970,40
J820,1845,1990,77
J821,1845,1987,33
J822,1866,1996,70
J823,1841,1993,26
J824,1847,1995,63
J825,1868,1991,100
J826,1868,1974,56
J827,1849,2000,93
J828,1862,1994,49
J829,1856,1979,86
J830,1867,1983,42
J831,1869,1978,79
J832,1863,1971,35
J833,1851,1994,72
J834,1865,1991,28
J835,1840,1981,65
J836,1847,1983,21
J837,1859,1991,58
J838,1858,1995,95
J839,1840,1972,51
J840,1844,1983,88
J841,1852,1989,44
J842,1842,1972,81
J843,1860,1979,37
J844,1857,1986,74
J845,1850,1978,30
J846,1861,1999,67
J847,1845,1992,23
J848,1838,1985,60
J849,1861,1983,97
J850,1856,2000,53
J851,1862,1979,90
J852,1855,1976,46
J853,1851,1995,83
J854,1847,1975,39
J855,1838,1970,76
J856,1867,1974,32
J857,1848,1974,69
J858,1846,1983,25
J859,1870,2000,62
J860,1861,1991,99
J861,1861,1986,55
J862,1857,1992,92
J863,1867,1980,48
J864,1848,1981,85
J865,1837,1974,41
J866,1838,1976,78
J867,1842,1970,34
J868,1845,1975,71
J869,1863,1977,27
J870,1838,1983,64
J871,1856,1984,20
J872,1849,1992,57
J873,1837,1971,94
J874,1859,1996,50
J875,1854,1978,87
J876,1843,1972,43
J877,1869,1988,80
J878,1842,1975,36
J879,1863,1996,73
J880,1841,1976,29
J881,1845,1983,66
J882,1849,1980,22
J883,1837,1991,59
J884,1861,1972,96
J885,1838,1980,52
J886,1837,1995,89
J887,1839,1977,45
J888,1840,1994,82
J889,1839,1992,38
J890,1837,1994,75
J891,1859,1976,31
J892,1868,1997,68
J893,1842,1991,24
J894,1869,1997,61
J895,1848,2000,98
J896,1838,1997,54
J897,1838,1971,91
J898,1862,1972,47
J899,1860,1991,84
J900,1850,2000,40
J901,1838,2000,77
J902,1843,1999,33
J903,1864,1977,70
J904,1845,1972,26
J905,1845,1994,63
J906,1865,1976,100
J907,1869,2000,56
J908,1854,1977,93
J909,1869,1973,49
J910,1866,1990,86
J911,1865,1998,42
J912,1859,1986,79
J913,1844,1985,35
J914,1856,1986,72
J915,1846,1970,28
J916,1838,1989,65
J917,1858,1987,21
J918,1855,2000,58
J919,1838,1999,95
J920,1840,1985,51
J921,1861,1988,88
J922,1843,1979,44
J923,1868,1970,81
J924,1837,1978,37
J925,1868,1979,74
J926,1848,1978,30
J927,1864,1973,67
J928,1862,1998,23
J929,1839,1985,60
J930,1866,1974,97
J931,1857,1988,53
J932,1859,1988,90
J933,1849,1973,46
J934,1853,1998,83
J935,1853,1974,39
J936,1843,1996,76
J937,1861,1974,32
J938,1847,1979,69
J939,1850,1983,25
J940,1856,1983,62
J941,1857,1980,99
J942,1858,1986,55
J943,1853,1993,92
J944,1854,1973,48
J945,1855,1987,85
J946,1853,1990,41
J947,1868,1990,78
J948,1860,1980,34
J949,1863,1982,71
J950,1847,1970,27
J951,1847,1976,64
J952,1852,1996,20
J953,1867,1973,57
J954,1862,1986,94
J955,1845,1996,50
J956,1870,1995,87
J957,1866,2000,43
J958,1865,1999,80
J959,1842,1985,36
J960,1864,1988,73
J961,1860,1973,29
J962,1863,1998,66
J963,1847,1992,22
J964,1844,1980,59
J965,1858,1993,96
J966,1853,1972,52
J967,1852,1972,89
J968,1860,1998,45
J969,1855,1982,82
J970,1867,1982,38
J971,1860,2000,75
J972,1855,1993,31
J973,1848,1988,68
J974,1868,2000,24
J975,1866,1995,61
J976,1866,1992,98
J977,1852,1970,54
J978,1866,1975,91
J979,1858,1996,47
J980,1869,1980,84
J981,1869,1990,40
J982,1864,1984,77
J983,1854,1970,33
J984,1853,1986,70
J985,1853,1984,26
J986,1867,1987,63
J987,1846,1976,100
J988,1853,1975,56
J989,1845,1977,93
J990,1854,1986,49
J991,1858,1989,86
J992,1870,1974,42
J993,1861,1982,79
J994,1860,1989,35
J995,1850,1976,72
J996,1861,1998,28
J997,1868,1986,65
J998,1842,1980,21
J999,1869,1991,58
J1000,1868,1993,95
