Job,Release,Deadline,processingTime
J317,1762,1986,81
J318,1853,1996,97
J319,1781,1989,92
J320,1793,1982,87
J321,1808,1986,82
J322,1844,1982,98
J323,1867,1989,93
J324,1854,1993,88
J325,1771,1984,83
J326,1855,1978,99
J327,1849,1996,94
J328,1856,1971,89
J329,1795,1990,84
J330,1853,1974,100
J331,1845,1999,95
J332,1772,1975,90
J333,1826,1986,85
J334,1766,1991,80
J335,1820,1973,96
J336,1824,1973,91
J337,1868,1998,86
J338,1865,1970,81
J339,1827,1982,97
J340,1804,2000,92
J341,1814,1972,87
J342,1781,1983,82
J343,1857,1995,98
J344,1824,1970,93
J345,1850,1970,88
J346,1804,1979,83
J347,1833,1990,99
J348,1854,1996,94
J349,1845,1986,89
J350,1786,1982,84
J351,1777,1989,100
J352,1795,2000,95
J353,1825,1999,90
J354,1765,1973,85
J355,1863,1974,80
J356,1802,1994,96
J357,1870,1978,91
J358,1765,1994,86
J359,1866,1987,81
J360,1770,1972,97
J361,1848,1989,92
J362,1850,1999,87
J363,1843,2000,82
J364,1811,1995,98
J365,1810,1999,93
J366,1826,1999,88
J367,1762,1992,83
J368,1849,1971,99
J369,1798,1982,94
J370,1861,1979,89
J371,1762,1970,84
J372,1852,1986,100
J373,1775,1987,95
J374,1858,1996,90
J375,1843,1983,85
J376,1810,1997,80
J377,1813,1997,96
J378,1849,1999,91
J379,1868,1977,86
J380,1783,1995,81
J381,1868,1974,97
J382,1808,1992,92
J383,1769,1975,87
J384,1832,1976,82
J385,1857,1997,98
J386,1861,1999,93
J387,1863,1980,88
J388,1859,1991,83
J389,1811,1996,99
J390,1811,1973,94
J391,1846,1986,89
J392,1856,1980,84
J393,1836,1985,100
J394,1790,1981,95
J395,1800,1980,90
J396,1830,1994,85
J397,1863,1997,80
J398,1796,1982,96
J399,1810,1998,91
J400,1842,1986,86
J401,1855,1982,81
J402,1842,1970,97
J403,1780,2000,92
J404,1793,1985,87
J405,1857,1985,82
J406,1769,1996,98
J407,1841,2000,93
J408,1777,1972,88
J409,1828,1975,83
J410,1824,1994,99
J411,1832,1999,94
J412,1808,1996,89
J413,1828,1986,84
J414,1797,1980,100
J415,1849,1992,95
J416,1805,1992,90
J417,1866,1971,85
J418,1848,1990,80
J419,1837,1988,96
J420,1859,1994,91
J421,1799,1973,86
J422,1788,1980,81
J423,1809,1981,97
J424,1853,1981,92
J425,1816,1975,87
J426,1800,1974,82
J427,1764,1973,98
J428,1869,1975,93
J429,1820,1984,88
J430,1783,1971,83
J431,1851,1999,99
J432,1841,1989,94
J433,1817,1985,89
J434,1793,1986,84
J435,1793,1971,100
J436,1822,1983,95
J437,1787,1998,90
J438,1770,1981,85
J439,1811,1976,80
J440,1849,1973,96
J441,1825,1991,91
J442,1847,1980,86
J443,1840,1990,81
J444,1764,1998,97
J445,1832,1982,92
J446,1818,1981,87
J447,1779,1997,82
J448,1789,1989,98
J449,1839,1995,93
J450,1829,1975,88
J451,1866,1978,83
J452,1869,1985,99
J453,1788,1990,94
J454,1789,2000,89
J455,1812,1970,84
J456,1791,1978,100
J457,1818,1971,95
J458,1866,2000,90
J459,1845,1974,85
J460,1781,1996,80
J461,1795,1986,96
J462,1856,1992,91
J463,1846,2000,86
J464,1866,1985,81
J465,1803,1970,97
J466,1802,1985,92
J467,1828,1982,87
J468,1845,1983,82
J469,1868,1984,98
J470,1789,1972,93
J471,1868,1982,88
J472,1799,1998,83
J473,1817,1995,99
J474,1869,1997,94
J475,1767,1978,89
J476,1765,1974,84
J477,1870,1976,100
J478,1830,1988,95
J479,1829,1984,90
J480,1779,1993,85
J481,1806,1985,80
J482,1839,1970,96
J483,1857,1977,91
J484,1833,1971,86
J485,1862,1988,81
J486,1802,1987,97
J487,1867,1999,92
J488,1789,1999,87
J489,1815,1994,82
J490,1794,1982,98
J491,1804,1996,93
J492,1805,1990,88
J493,1869,1989,83
J494,1803,1999,99
J495,1829,1972,94
J496,1833,1982,89
J497,1868,1971,84
J498,1869,1971,100
J499,1769,1974,95
J500,1775,1992,90
J501,1817,1993,85
J502,1869,1990,80
J503,1784,1987,96
J504,1844,1994,91
J505,1862,1998,86
J506,1787,1994,81
J507,1820,1990,97
J508,1830,1973,92
J509,1766,1972,87
J510,1842,1979,82
J511,1782,1975,98
J512,1829,1970,93
J513,1806,1980,88
J514,1774,1978,83
J515,1773,1996,99
J516,1814,1996,94
J517,1776,1986,89
J518,1796,1993,84
J519,1768,1998,100
J520,1818,1973,95
J521,1865,1976,90
J522,1852,1979,85
J523,1777,1983,80
J524,1850,1972,96
J525,1822,1972,91
J526,1837,1972,86
J527,1847,1979,81
J528,1840,1976,97
J529,1840,1993,92
J530,1775,1976,87
J531,1819,1988,82
J532,1845,1970,98
J533,1823,1996,93
J534,1867,1975,88
J535,1809,1994,83
J536,1777,1977,99
J537,1830,1991,94
J538,1798,1974,89
J539,1781,1970,84
J540,1782,1999,100
J541,1864,1992,95
J542,1769,1999,90
J543,1815,1973,85
J544,1762,1979,80
J545,1865,1978,96
J546,1802,1983,91
J547,1805,1971,86
J548,1782,1979,81
J549,1813,1988,97
J550,1802,1973,92
J551,1867,1995,87
J552,1854,1983,82
J553,1851,1973,98
J554,1771,1999,93
J555,1771,1972,88
J556,1807,1985,83
J557,1806,1997,99
J558,1810,1984,94
J559,1813,1973,89
J560,1859,1974,84
J561,1820,1980,100
J562,1831,1980,95
J563,1855,1976,90
J564,1784,1997,85
J565,1812,1980,80
J566,1817,1970,96
J567,1836,1998,91
J568,1777,1992,86
J569,1822,1984,81
J570,1835,1998,97
J571,1801,1993,92
J572,1796,1995,87
J573,1772,1994,82
J574,1847,1999,98
J575,1836,1989,93
J576,1840,1999,88
J577,1765,1995,83
J578,1819,1983,99
J579,1783,1970,94
J580,1821,1973,89
J581,1832,1987,84
J582,1791,1996,100
J583,1798,1999,95
J584,1831,1987,90
J585,1788,1975,85
J586,1789,1986,80
J587,1816,1985,96
J588,1815,1983,91
J589,1778,1992,86
J590,1843,1987,81
J591,1799,1988,97
J592,1769,1977,92
J593,1821,1991,87
J594,1864,1998,82
J595,1823,1980,98
J596,1814,1989,93
J597,1812,1983,88
J598,1816,1978,83
J599,1776,1997,99
J600,1763,1975,94
J601,1824,1998,89
J602,1798,1978,84
J603,1825,1971,100
J604,1762,1981,95
J605,1858,1986,90
J606,1801,1973,85
J607,1761,1971,80
J608,1856,1970,96
J609,1833,1978,91
J610,1829,1977,86
J611,1792,1975,81
J612,1767,1981,97
J613,1808,1990,92
J614,1775,1999,87
J615,1859,1970,82
J616,1780,1976,98
J617,1780,1984,93
J618,1787,1988,88
J619,1778,1975,83
J620,1862,1985,99
J621,1854,1970,94
J622,1796,1994,89
J623,1814,1988,84
J624,1778,1978,100
J625,1799,1981,95
J626,1816,1972,90
J627,1869,1974,85
J628,1870,1998,80
J629,1761,1970,96
J630,1787,1986,91
J631,1863,1979,86
J632,1773,1990,81
J633,1795,1989,97
J634,1825,1975,92
J635,1812,1985,87
J636,1760,1986,82
J637,1868,1970,98
J638,1784,1993,93
J639,1774,1994,88
J640,1815,1979,83
J641,1777,1974,99
J642,1863,1998,94
J643,1858,1982,89
J644,1868,1980,84
J645,1863,1970,100
J646,1862,1983,95
J647,1770,2000,90
J648,1777,1990,85
J649,1849,1998,80
J650,1798,1973,96
J651,1774,1973,91
J652,1787,1984,86
J653,1824,1995,81
J654,1849,1988,97
J655,1792,1980,92
J656,1783,1999,87
J657,1788,1981,82
J658,1812,1974,98
J659,1768,1993,93
J660,1836,1978,88
J661,1767,1992,83
J662,1770,1993,99
J663,1764,1995,94
J664,1800,1987,89
J665,1850,1982,84
J666,1801,1981,100
J667,1821,1993,95
J668,1867,1973,90
J669,1789,1996,85
J670,1832,1992,80
J671,1765,1981,96
J672,1821,1994,91
J673,1844,1980,86
J674,1763,1989,81
J675,1824,2000,97
J676,1823,1994,92
J677,1765,1987,87
J678,1829,1993,82
J679,1761,1991,98
J680,1849,1978,93
J681,1810,1972,88
J682,1795,1977,83
J683,1791,1970,99
J684,1790,1987,94
J685,1778,1976,89
J686,1764,1982,84
J687,1795,1975,100
J688,1764,1974,95
J689,1779,1981,90
J690,1802,1974,85
J691,1818,1996,80
J692,1826,1973,96
J693,1797,1999,91
J694,1850,1977,86
J695,1817,1977,81
J696,1812,1975,97
J697,1788,1992,92
J698,1814,1981,87
J699,1798,1996,82
J700,1869,1981,98
J701,1768,1976,93
J702,1829,1978,88
J703,1783,1997,83
J704,1799,1970,99
J705,1789,1988,94
J706,1791,1972,89
J707,1805,1997,84
J708,1823,1970,100
J709,1760,1990,95
J710,1797,1989,90
J711,1828,1980,85
J712,1805,1986,80
J713,1826,2000,96
J714,1817,1991,91
J715,1767,1982,86
J716,1828,1977,81
J717,1812,1973,97
J718,1768,1975,92
J719,1850,2000,87
J720,1774,1989,82
J721,1784,1998,98
J722,1861,1974,93
J723,1847,1978,88
J724,1849,1982,83
J725,1851,1983,99
J726,1776,1991,94
J727,1819,1970,89
J728,1763,1995,84
J729,1786,1981,100
J730,1769,1986,95
J731,1763,1984,90
J732,1822,1971,85
J733,1837,1971,80
J734,1762,1995,96
J735,1769,1981,91
J736,1805,1996,86
J737,1790,1989,81
J738,1817,2000,97
J739,1783,1991,92
J740,1781,1982,87
J741,1767,1971,82
J742,1847,2000,98
J743,1830,2000,93
J744,1849,1986,88
J745,1824,1980,83
J746,1860,1984,99
J747,1814,1994,94
J748,1849,1980,89
J749,1865,1991,84
J750,1786,1999,100
J751,1820,1993,95
J752,1828,1976,90
J753,1850,1974,85
J754,1845,1982,80
J755,1803,1993,96
J756,1794,1977,91
J757,1787,1981,86
J758,1761,1984,81
J759,1790,1996,97
J760,1861,1982,92
J761,1827,1990,87
J762,1784,1992,82
J763,1833,1981,98
J764,1766,1994,93
J765,1867,1974,88
J766,1860,1982,83
J767,1864,1994,99
J768,1779,1978,94
J769,1844,1999,89
J770,1848,1998,84
J771,1808,1998,100
J772,1858,1995,95
J773,1836,1976,90
J774,1822,1998,85
J775,1781,1977,80
J776,1783,1987,96
J777,1832,1998,91
J778,1867,1980,86
J779,1773,1983,81
J780,1803,1990,97
J781,1832,1988,92
J782,1807,1983,87
J783,1777,1973,82
J784,1762,1984,98
J785,1844,1985,93
J786,1864,1983,88
J787,1816,1999,83
J788,1864,2000,99
J789,1843,1985,94
J790,1850,1986,89
J791,1818,1989,84
J792,1861,1990,100
J793,1869,1998,95
J794,1768,1985,90
J795,1803,1982,85
J796,1843,1976,80
J797,1834,2000,96
J798,1828,1994,91
J799,1833,1993,86
J800,1856,1995,81
J801,1820,1994,97
J802,1860,1979,92
J803,1799,1997,87
J804,1805,1978,82
J805,1782,1982,98
J806,1864,1974,93
J807,1853,1998,88
J808,1837,1986,83
J809,1827,1998,99
J810,1854,2000,94
J811,1822,1990,89
J812,1864,1970,84
J813,1865,1997,100
J814,1820,1982,95
J815,1837,1990,90
J816,1809,1989,85
J817,1797,1986,80
J818,1843,1973,96
J819,1800,1992,91
J820,1792,1971,86
J821,1777,1976,81
J822,1854,1971,97
J823,1865,1987,92
J824,1799,1986,87
J825,1869,1994,82
J826,1865,1980,98
J827,1835,1991,93
J828,1800,1994,88
J829,1856,1994,83
J830,1812,1981,99
J831,1851,1985,94
J832,1801,1970,89
J833,1835,1997,84
J834,1802,1998,100
J835,1841,1986,95
J836,1793,1973,90
J837,1852,1982,85
J838,1782,1972,80
J839,1841,1980,96
J840,1847,1971,91
J841,1848,1977,86
J842,1772,1989,81
J843,1808,1984,97
J844,1854,1992,92
J845,1804,1999,87
J846,1788,1999,82
J847,1778,2000,98
J848,1794,1981,93
J849,1807,1994,88
J850,1801,2000,83
J851,1792,1994,99
J852,1764,1981,94
J853,1770,1999,89
J854,1766,1978,84
J855,1833,1998,100
J856,1868,1975,95
J857,1868,1992,90
J858,1785,1972,85
J859,1816,1992,80
J860,1786,1988,96
J861,1766,1999,91
J862,1832,1990,86
J863,1834,1995,81
J864,1844,1975,97
J865,1855,1996,92
J866,1833,1972,87
J867,1808,1988,82
J868,1846,1982,98
J869,1799,1978,93
J870,1835,1980,88
J871,1805,1973,83
J872,1802,1989,99
J873,1830,1971,94
J874,1791,1990,89
J875,1834,1989,84
J876,1765,1999,100
J877,1853,1976,95
J878,1784,1974,90
J879,1790,1985,85
J880,1777,1984,80
J881,1790,1992,96
J882,1779,1983,91
J883,1857,1981,86
J884,1806,1999,81
J885,1794,1997,97
J886,1865,1971,92
J887,1820,1988,87
J888,1772,1976,82
J889,1867,1971,98
J890,1835,1970,93
J891,1862,1979,88
J892,1819,1985,83
J893,1813,1976,99
J894,1850,1994,94
J895,1820,1971,89
J896,1830,1975,84
J897,1863,1986,100
J898,1860,1988,95
J899,1824,1981,90
J900,1772,1993,85
J901,1828,1997,80
J902,1834,1988,96
J903,1824,1997,91
J904,1773,1987,86
J905,1858,2000,81
J906,1771,1985,97
J907,1774,1972,92
J908,1813,1984,87
J909,1839,1999,82
J910,1819,1978,98
J911,1805,1985,93
J912,1855,1999,88
J913,1823,1995,83
J914,1786,1978,99
J915,1784,1991,94
J916,1803,1978,89
J917,1853,1975,84
J918,1834,1987,100
J919,1848,1984,95
J920,1829,1981,90
J921,1819,1979,85
J922,1773,1991,80
J923,1865,1973,96
J924,1863,1996,91
J925,1820,1992,86
J926,1803,1991,81
J927,1839,1974,97
J928,1777,1988,92
J929,1861,2000,87
J930,1762,1989,82
J931,1846,1994,98
J932,1830,1972,93
J933,1761,1994,88
J934,1813,1981,83
J935,1818,1983,99
J936,1853,1970,94
J937,1860,1985,89
J938,1828,1988,84
J939,1849,1977,100
J940,1832,1989,95
J941,1764,1983,90
J942,1781,1998,85
J943,1796,1985,80
J944,1854,1973,96
J945,1787,1978,91
J946,1858,1984,86
J947,1850,1993,81
J948,1836,1995,97
J949,1809,1995,92
J950,1784,1972,87
J951,1798,1971,82
J952,1806,1971,98
J953,1851,1971,93
J954,1855,1997,88
J955,1811,1974,83
J956,1867,1992,99
J957,1831,1983,94
J958,1767,1983,89
J959,1839,1987,84
J960,1814,1986,100
J961,1813,1989,95
J962,1830,1990,90
J963,1785,1979,85
J964,1766,1976,80
J965,1765,1970,96
J966,1761,1972,91
J967,1816,1986,86
J968,1793,1976,81
J969,1840,1995,97
J970,1820,1981,92
J971,1830,1981,87
J972,1822,1986,82
J973,1861,1984,98
J974,1794,1983,93
J975,1801,1984,88
J976,1818,1994,83
J977,1810,2000,99
J978,1791,1984,94
J979,1808,1997,89
J980,1766,1984,84
J981,1858,1970,100
J982,1848,1985,95
J983,1870,1972,90
J984,1867,1977,85
J985,1794,1990,80
J986,1791,1976,96
J987,1773,1999,91
J988,1862,1975,86
J989,1836,1991,81
J990,1769,2000,97
J991,1812,2000,92
J992,1853,1989,87
J993,1825,1974,82
J994,1770,1987,98
J995,1768,1980,93
J996,1817,1992,88
J997,1795,1995,83
J998,1823,2000,99
J999,1805,1987,94
J1000,1858,1983,89
