Job,Release,Deadline,processingTime
J237,418,552,52
J238,418,553,89
J239,419,551,45
J240,419,552,82
J241,420,550,38
J242,420,551,75
J243,421,549,31
J244,421,550,68
J245,422,548,24
J246,422,549,61
J247,423,547,98
J248,423,548,54
J249,424,546,91
J250,424,547,47
J251,425,545,84
J252,425,546,40
J253,426,544,77
J254,426,545,33
J255,427,543,70
J256,427,544,26
J257,428,542,63
J258,428,543,100
J259,429,541,56
J260,429,542,93
J261,430,540,49
J262,430,541,86
J263,431,539,42
J264,431,540,79
J265,432,538,35
J266,432,539,72
J267,433,537,28
J268,433,538,65
J269,434,536,21
J270,434,537,58
J271,435,535,95
J272,435,536,51
J273,436,534,88
J274,436,535,44
J275,437,533,81
J276,437,534,37
J277,438,532,74
J278,438,533,30
J279,439,531,67
J280,439,532,23
J281,440,530,60
J282,440,537,97
J283,441,529,53
J284,441,533,90
J285,442,528,46
J286,442,529,83
J287,443,527,39
J288,443,528,76
J289,444,526,32
J290,444,527,69
J291,445,525,25
J292,445,526,62
J293,446,547,99
J294,446,524,55
J295,447,543,92
J296,447,523,48
J297,448,539,85
J298,448,522,41
J299,449,535,78
J300,449,521,34
J301,580,750,71
J302,580,751,27
J303,581,749,64
J304,581,750,20
J305,582,748,57
J306,582,749,94
J307,583,747,50
J308,583,748,87
J309,584,746,43
J310,584,747,80
J311,585,745,36
J312,585,746,73
J313,586,744,29
J314,586,745,66
J315,587,743,22
J316,587,744,59
J317,588,742,96
J318,588,743,52
J319,589,741,89
J320,589,742,45
J321,590,740,82
J322,590,741,38
J323,591,739,75
J324,591,740,31
J325,592,738,68
J326,592,739,24
J327,593,737,61
J328,593,738,98
J329,594,736,54
J330,594,737,91
J331,595,735,47
J332,595,736,84
J333,596,734,40
J334,596,735,77
J335,597,733,33
J336,597,734,70
J337,598,732,26
J338,598,733,63
J339,599,731,100
J340,599,732,56
J341,600,730,93
J342,600,731,49
J343,601,729,86
J344,601,730,42
J345,602,728,79
J346,602,729,35
J347,603,727,72
J348,603,728,28
J349,604,726,65
J350,604,727,21
J351,605,725,58
J352,605,726,95
J353,606,724,51
J354,606,725,88
J355,607,723,44
J356,607,724,81
J357,608,722,37
J358,608,723,74
J359,609,721,30
J360,609,722,67
J361,610,720,23
J362,610,721,60
J363,611,719,97
J364,611,720,53
J365,612,718,90
J366,612,719,46
J367,613,717,83
J368,613,718,39
J369,614,716,76
J370,614,717,32
J371,615,715,69
J372,615,716,25
J373,616,714,62
J374,616,716,99
J375,617,713,55
J376,617,714,92
J377,618,712,48
J378,618,713,85
J379,619,711,41
J380,619,712,78
J381,620,710,34
J382,620,711,71
J383,621,709,27
J384,621,710,64
J385,622,708,20
J386,622,709,57
J387,623,722,94
J388,623,707,50
J389,624,718,87
J390,624,706,43
J391,625,705,80
J392,625,706,36
J393,626,704,73
J394,626,705,29
J395,627,703,66
J396,627,704,22
J397,628,702,59
J398,628,731,96
J399,629,701,52
J400,629,718,89
J401,760,930,45
J402,760,931,82
J403,761,929,38
J404,761,930,75
J405,762,928,31
J406,762,929,68
J407,763,927,24
J408,763,928,61
J409,764,926,98
J410,764,927,54
J411,765,925,91
J412,765,926,47
J413,766,924,84
J414,766,925,40
J415,767,923,77
J416,767,924,33
J417,768,922,70
J418,768,923,26
J419,769,921,63
J420,769,922,100
J421,770,920,56
J422,770,921,93
J423,771,919,49
J424,771,920,86
J425,772,918,42
J426,772,919,79
J427,773,917,35
J428,773,918,72
J429,774,916,28
J430,774,917,65
J431,775,915,21
J432,775,916,58
J433,776,914,95
J434,776,915,51
J435,777,913,88
J436,777,914,44
J437,778,912,81
J438,778,913,37
J439,779,911,74
J440,779,912,30
J441,780,910,67
J442,780,911,23
J443,781,909,60
J444,781,910,97
J445,782,908,53
J446,782,909,90
J447,783,907,46
J448,783,908,83
J449,784,906,39
J450,784,907,76
J451,785,905,32
J452,785,906,69
J453,786,904,25
J454,786,905,62
J455,787,903,99
J456,787,904,55
J457,788,902,92
J458,788,903,48
J459,789,901,85
J460,789,902,41
J461,790,900,78
J462,790,901,34
J463,791,899,71
J464,791,900,27
J465,792,898,64
J466,792,899,20
J467,793,897,57
J468,793,898,94
J469,794,896,50
J470,794,897,87
J471,795,895,43
J472,795,896,80
J473,796,894,36
J474,796,895,73
J475,797,893,29
J476,797,894,66
J477,798,892,22
J478,798,893,59
J479,799,901,96
J480,799,891,52
J481,800,890,89
J482,800,891,45
J483,801,889,82
J484,801,890,38
J485,802,888,75
J486,802,889,31
J487,803,887,68
J488,803,888,24
J489,804,886,61
J490,804,910,98
J491,805,885,54
J492,805,897,91
J493,806,884,47
J494,806,893,84
J495,807,883,40
J496,807,889,77
J497,808,882,33
J498,808,883,70
J499,809,881,26
J500,809,882,63
J501,940,1110,100
J502,940,1111,56
J503,941,1109,93
J504,941,1110,49
J505,942,1108,86
J506,942,1109,42
J507,943,1107,79
J508,943,1108,35
J509,944,1106,72
J510,944,1107,28
J511,945,1105,65
J512,945,1106,21
J513,946,1104,58
J514,946,1105,95
J515,947,1103,51
J516,947,1104,88
J517,948,1102,44
J518,948,1103,81
J519,949,1101,37
J520,949,1102,74
J521,950,1100,30
J522,950,1101,67
J523,951,1099,23
J524,951,1100,60
J525,952,1098,97
J526,952,1099,53
J527,953,1097,90
J528,953,1098,46
J529,954,1096,83
J530,954,1097,39
J531,955,1095,76
J532,955,1096,32
J533,956,1094,69
J534,956,1095,25
J535,957,1093,62
J536,957,1094,99
J537,958,1092,55
J538,958,1093,92
J539,959,1091,48
J540,959,1092,85
J541,960,1090,41
J542,960,1091,78
J543,961,1089,34
J544,961,1090,71
J545,962,1088,27
J546,962,1089,64
J547,963,1087,20
J548,963,1088,57
J549,964,1086,94
J550,964,1087,50
J551,965,1085,87
J552,965,1086,43
J553,966,1084,80
J554,966,1085,36
J555,967,1083,73
J556,967,1084,29
J557,968,1082,66
J558,968,1083,22
J559,969,1081,59
J560,969,1082,96
J561,970,1080,52
J562,970,1081,89
J563,971,1079,45
J564,971,1080,82
J565,972,1078,38
J566,972,1079,75
J567,973,1077,31
J568,973,1078,68
J569,974,1076,24
J570,974,1077,61
J571,975,1075,98
J572,975,1076,54
J573,976,1074,91
J574,976,1075,47
J575,977,1073,84
J576,977,1074,40
J577,978,1072,77
J578,978,1073,33
J579,979,1071,70
J580,979,1072,26
J581,980,1070,63
J582,980,1080,100
J583,981,1069,56
J584,981,1076,93
J585,982,1068,49
J586,982,1069,86
J587,983,1067,42
J588,983,1068,79
J589,984,1066,35
J590,984,1067,72
J591,985,1065,28
J592,985,1066,65
J593,986,1064,21
J594,986,1065,58
J595,987,1086,95
J596,987,1063,51
J597,988,1082,88
J598,988,1062,44
J599,989,1078,81
J600,989,1061,37
J601,1120,1290,74
J602,1120,1291,30
J603,1121,1289,67
J604,1121,1290,23
J605,1122,1288,60
J606,1122,1289,97
J607,1123,1287,53
J608,1123,1288,90
J609,1124,1286,46
J610,1124,1287,83
J611,1125,1285,39
J612,1125,1286,76
J613,1126,1284,32
J614,1126,1285,69
J615,1127,1283,25
J616,1127,1284,62
J617,1128,1282,99
J618,1128,1283,55
J619,1129,1281,92
J620,1129,1282,48
J621,1130,1280,85
J622,1130,1281,41
J623,1131,1279,78
J624,1131,1280,34
J625,1132,1278,71
J626,1132,1279,27
J627,1133,1277,64
J628,1133,1278,20
J629,1134,1276,57
J630,1134,1277,94
J631,1135,1275,50
J632,1135,1276,87
J633,1136,1274,43
J634,1136,1275,80
J635,1137,1273,36
J636,1137,1274,73
J637,1138,1272,29
J638,1138,1273,66
J639,1139,1271,22
J640,1139,1272,59
J641,1140,1270,96
J642,1140,1271,52
J643,1141,1269,89
J644,1141,1270,45
J645,1142,1268,82
J646,1142,1269,38
J647,1143,1267,75
J648,1143,1268,31
J649,1144,1266,68
J650,1144,1267,24
J651,1145,1265,61
J652,1145,1266,98
J653,1146,1264,54
J654,1146,1265,91
J655,1147,1263,47
J656,1147,1264,84
J657,1148,1262,40
J658,1148,1263,77
J659,1149,1261,33
J660,1149,1262,70
J661,1150,1260,26
J662,1150,1261,63
J663,1151,1259,100
J664,1151,1260,56
J665,1152,1258,93
J666,1152,1259,49
J667,1153,1257,86
J668,1153,1258,42
J669,1154,1256,79
J670,1154,1257,35
J671,1155,1255,72
J672,1155,1256,28
J673,1156,1254,65
J674,1156,1255,21
J675,1157,1253,58
J676,1157,1254,95
J677,1158,1252,51
J678,1158,1253,88
J679,1159,1251,44
J680,1159,1252,81
J681,1160,1250,37
J682,1160,1251,74
J683,1161,1249,30
J684,1161,1250,67
J685,1162,1248,23
J686,1162,1249,60
J687,1163,1265,97
J688,1163,1247,53
J689,1164,1261,90
J690,1164,1246,46
J691,1165,1248,83
J692,1165,1245,39
J693,1166,1244,76
J694,1166,1245,32
J695,1167,1243,69
J696,1167,1244,25
J697,1168,1242,62
J698,1168,1274,99
J699,1169,1241,55
J700,1169,1261,92
J701,1300,1470,48
J702,1300,1471,85
J703,1301,1469,41
J704,1301,1470,78
J705,1302,1468,34
J706,1302,1469,71
J707,1303,1467,27
J708,1303,1468,64
J709,1304,1466,20
J710,1304,1467,57
J711,1305,1465,94
J712,1305,1466,50
J713,1306,1464,87
J714,1306,1465,43
J715,1307,1463,80
J716,1307,1464,36
J717,1308,1462,73
J718,1308,1463,29
J719,1309,1461,66
J720,1309,1462,22
J721,1310,1460,59
J722,1310,1461,96
J723,1311,1459,52
J724,1311,1460,89
J725,1312,1458,45
J726,1312,1459,82
J727,1313,1457,38
J728,1313,1458,75
J729,1314,1456,31
J730,1314,1457,68
J731,1315,1455,24
J732,1315,1456,61
J733,1316,1454,98
J734,1316,1455,54
J735,1317,1453,91
J736,1317,1454,47
J737,1318,1452,84
J738,1318,1453,40
J739,1319,1451,77
J740,1319,1452,33
J741,1320,1450,70
J742,1320,1451,26
J743,1321,1449,63
J744,1321,1450,100
J745,1322,1448,56
J746,1322,1449,93
J747,1323,1447,49
J748,1323,1448,86
J749,1324,1446,42
J750,1324,1447,79
J751,1325,1445,35
J752,1325,1446,72
J753,1326,1444,28
J754,1326,1445,65
J755,1327,1443,21
J756,1327,1444,58
J757,1328,1442,95
J758,1328,1443,51
J759,1329,1441,88
J760,1329,1442,44
J761,1330,1440,81
J762,1330,1441,37
J763,1331,1439,74
J764,1331,1440,30
J765,1332,1438,67
J766,1332,1439,23
J767,1333,1437,60
J768,1333,1438,97
J769,1334,1436,53
J770,1334,1437,90
J771,1335,1435,46
J772,1335,1436,83
J773,1336,1434,39
J774,1336,1435,76
J775,1337,1433,32
J776,1337,1434,69
J777,1338,1432,25
J778,1338,1433,62
J779,1339,1444,99
J780,1339,1431,55
J781,1340,1440,92
J782,1340,1430,48
J783,1341,1429,85
J784,1341,1430,41
J785,1342,1428,78
J786,1342,1429,34
J787,1343,1427,71
J788,1343,1428,27
J789,1344,1426,64
J790,1344,1427,20
J791,1345,1425,57
J792,1345,1440,94
J793,1346,1424,50
J794,1346,1436,87
J795,1347,1423,43
J796,1347,1432,80
J797,1348,1422,36
J798,1348,1423,73
J799,1349,1421,29
J800,1349,1422,66
J801,1480,1650,22
J802,1480,1651,59
J803,1481,1649,96
J804,1481,1650,52
J805,1482,1648,89
J806,1482,1649,45
J807,1483,1647,82
J808,1483,1648,38
J809,1484,1646,75
J810,1484,1647,31
J811,1485,1645,68
J812,1485,1646,24
J813,1486,1644,61
J814,1486,1645,98
J815,1487,1643,54
J816,1487,1644,91
J817,1488,1642,47
J818,1488,1643,84
J819,1489,1641,40
J820,1489,1642,77
J821,1490,1640,33
J822,1490,1641,70
J823,1491,1639,26
J824,1491,1640,63
J825,1492,1638,100
J826,1492,1639,56
J827,1493,1637,93
J828,1493,1638,49
J829,1494,1636,86
J830,1494,1637,42
J831,1495,1635,79
J832,1495,1636,35
J833,1496,1634,72
J834,1496,1635,28
J835,1497,1633,65
J836,1497,1634,21
J837,1498,1632,58
J838,1498,1633,95
J839,1499,1631,51
J840,1499,1632,88
J841,1500,1630,44
J842,1500,1631,81
J843,1501,1629,37
J844,1501,1630,74
J845,1502,1628,30
J846,1502,1629,67
J847,1503,1627,23
J848,1503,1628,60
J849,1504,1626,97
J850,1504,1627,53
J851,1505,1625,90
J852,1505,1626,46
J853,1506,1624,83
J854,1506,1625,39
J855,1507,1623,76
J856,1507,1624,32
J857,1508,1622,69
J858,1508,1623,25
J859,1509,1621,62
J860,1509,1622,99
J861,1510,1620,55
J862,1510,1621,92
J863,1511,1619,48
J864,1511,1620,85
J865,1512,1618,41
J866,1512,1619,78
J867,1513,1617,34
J868,1513,1618,71
J869,1514,1616,27
J870,1514,1617,64
J871,1515,1615,20
J872,1515,1616,57
J873,1516,1614,94
J874,1516,1615,50
J875,1517,1613,87
J876,1517,1614,43
J877,1518,1612,80
J878,1518,1613,36
J879,1519,1611,73
J880,1519,1612,29
J881,1520,1610,66
J882,1520,1611,22
J883,1521,1609,59
J884,1521,1619,96
J885,1522,1608,52
J886,1522,1615,89
J887,1523,1607,45
J888,1523,1608,82
J889,1524,1606,38
J890,1524,1607,75
J891,1525,1605,31
J892,1525,1606,68
J893,1526,1604,24
J894,1526,1605,61
J895,1527,1629,98
J896,1527,1603,54
J897,1528,1625,91
J898,1528,1602,47
J899,1529,1621,84
J900,1529,1601,40
J901,1660,1830,77
J902,1660,1831,33
J903,1661,1829,70
J904,1661,1830,26
J905,1662,1828,63
J906,1662,1829,100
J907,1663,1827,56
J908,1663,1828,93
J909,1664,1826,49
J910,1664,1827,86
J911,1665,1825,42
J912,1665,1826,79
J913,1666,1824,35
J914,1666,1825,72
J915,1667,1823,28
J916,1667,1824,65
J917,1668,1822,21
J918,1668,1823,58
J919,1669,1821,95
J920,1669,1822,51
J921,1670,1820,88
J922,1670,1821,44
J923,1671,1819,81
J924,1671,1820,37
J925,1672,1818,74
J926,1672,1819,30
J927,1673,1817,67
J928,1673,1818,23
J929,1674,1816,60
J930,1674,1817,97
J931,1675,1815,53
J932,1675,1816,90
J933,1676,1814,46
J934,1676,1815,83
J935,1677,1813,39
J936,1677,1814,76
J937,1678,1812,32
J938,1678,1813,69
J939,1679,1811,25
J940,1679,1812,62
J941,1680,1810,99
J942,1680,1811,55
J943,1681,1809,92
J944,1681,1810,48
J945,1682,1808,85
J946,1682,1809,41
J947,1683,1807,78
J948,1683,1808,34
J949,1684,1806,71
J950,1684,1807,27
J951,1685,1805,64
J952,1685,1806,20
J953,1686,1804,57
J954,1686,1805,94
J955,1687,1803,50
J956,1687,1804,87
J957,1688,1802,43
J958,1688,1803,80
J959,1689,1801,36
J960,1689,1802,73
J961,1690,1800,29
J962,1690,1801,66
J963,1691,1799,22
J964,1691,1800,59
J965,1692,1798,96
J966,1692,1799,52
J967,1693,1797,89
J968,1693,1798,45
J969,1694,1796,82
J970,1694,1797,38
J971,1695,1795,75
J972,1695,1796,31
J973,1696,1794,68
J974,1696,1795,24
J975,1697,1793,61
J976,1697,1798,98
J977,1698,1792,54
J978,1698,1793,91
J979,1699,1791,47
J980,1699,1792,84
J981,1700,1790,40
J982,1700,1791,77
J983,1701,1789,33
J984,1701,1790,70
J985,1702,1788,26
J986,1702,1789,63
J987,1703,1808,100
J988,1703,1787,56
J989,1704,1804,93
J990,1704,1786,49
J991,1705,1791,86
J992,1705,1785,42
J993,1706,1787,79
J994,1706,1784,35
J995,1707,1783,72
J996,1707,1784,28
J997,1708,1782,65
J998,1708,1783,21
J999,1709,1781,58
J1000,1709,1804,95
