Job,Release,Deadline,processingTime
J138,41,116,73
J139,1008,1069,59
J140,977,1015,38
J141,1352,1391,35
J142,503,581,76
J143,1601,1627,25
J144,28,101,70
J145,1148,1238,88
J146,972,1029,51
J147,504,531,24
J148,1729,1784,54
J149,601,660,56
J150,973,1074,97
J151,1804,1906,97
J152,34,75,35
J153,616,654,36
J154,1451,1541,88
J155,608,711,98
J156,55,145,87
J157,740,809,64
J158,272,367,95
J159,517,541,20
J160,1405,1483,78
J161,392,481,89
J162,1595,1675,74
J163,1219,1297,74
J164,1329,1432,100
J165,975,1047,69
J166,1841,1888,45
J167,1700,1785,79
J168,622,656,28
J169,1423,1449,20
J170,1193,1270,75
J171,637,718,80
J172,980,1026,41
J173,1821,1914,90
J174,1102,1165,62
J175,1200,1278,74
J176,141,172,26
J177,548,603,49
J178,1622,1652,30
J179,683,711,23
J180,141,218,74
J181,101,183,82
J182,449,488,35
J183,1460,1495,34
J184,1446,1506,57
J185,375,418,39
J186,848,897,43
J187,138,182,40
J188,90,141,47
J189,1353,1389,33
J190,574,603,29
J191,1179,1272,93
J192,1800,1875,71
J193,21,61,37
J194,645,681,31
J195,1003,1102,96
J196,1344,1411,65
J197,284,316,27
J198,310,371,57
J199,1389,1493,100
J200,1137,1198,57
J201,226,1719,99
J202,565,1691,28
J203,853,1740,52
J204,137,1690,86
J205,465,1848,67
J206,135,1469,42
J207,88,1486,63
J208,885,1577,31
J209,609,1914,84
J210,400,1923,50
J211,332,1560,81
J212,31,1843,87
J213,869,1604,26
J214,698,1678,74
J215,86,1953,34
J216,144,1834,47
J217,856,1690,65
J218,342,1807,57
J219,388,1589,69
J220,664,1753,65
J221,444,1820,100
J222,38,1670,86
J223,406,1514,43
J224,38,1483,32
J225,208,1650,43
J226,502,1942,25
J227,1,1887,64
J228,308,1888,80
J229,477,1922,61
J230,197,1608,32
J231,73,1833,40
J232,890,1930,69
J233,566,1710,39
J234,285,1615,34
J235,689,1690,56
J236,494,1482,24
J237,771,1827,64
J238,61,1472,60
J239,484,1609,78
J240,805,1782,35
J241,465,1695,57
J242,35,1655,40
J243,589,1686,23
J244,633,1860,30
J245,697,1769,66
J246,480,1820,43
J247,69,1929,56
J248,795,1696,40
J249,689,1663,42
J250,662,1890,25
J251,7,1923,54
J252,464,1870,27
J253,47,1484,41
J254,856,1981,90
J255,359,1546,92
J256,243,1952,29
J257,483,1505,31
J258,660,1501,51
J259,407,1511,83
J260,262,1867,26
J261,314,1502,77
J262,200,1633,24
J263,656,1862,85
J264,545,1689,44
J265,322,1560,30
J266,555,1615,31
J267,78,1669,96
J268,18,1901,99
J269,367,1948,89
J270,586,1835,74
J271,641,1585,86
J272,775,1764,21
J273,847,1679,77
J274,119,1592,90
J275,495,1539,59
J276,840,1862,53
J277,136,1582,60
J278,84,1932,88
J279,714,1536,51
J280,591,1701,74
J281,63,1954,55
J282,50,1654,51
J283,383,1550,56
J284,431,1771,29
J285,771,1450,68
J286,670,1584,56
J287,29,1902,93
J288,837,1469,38
J289,719,1887,26
J290,110,1841,54
J291,134,1778,91
J292,314,1623,28
J293,269,1959,37
J294,293,1484,61
J295,556,1478,28
J296,125,1501,23
J297,847,1815,36
J298,881,1714,75
J299,18,1686,98
J300,440,1578,87
J301,207,1788,66
J302,13,1617,65
J303,635,1617,94
J304,275,1993,32
J305,176,1597,97
J306,784,1894,77
J307,122,1791,74
J308,457,1683,60
J309,611,1894,79
J310,453,1499,41
J311,546,1934,40
J312,611,1451,82
J313,130,1879,33
J314,213,1451,26
J315,591,1691,24
J316,722,1812,81
J317,476,1670,70
J318,284,1655,45
J319,576,1978,58
J320,783,1697,65
J321,361,1704,66
J322,633,1956,27
J323,358,1596,71
J324,852,1694,38
J325,391,1488,82
J326,174,1856,32
J327,772,1738,32
J328,816,1781,45
J329,700,1931,81
J330,639,1543,88
J331,386,1460,45
J332,525,1639,33
J333,23,1774,69
J334,625,1769,23
J335,393,1963,85
J336,559,1858,80
J337,807,1512,77
J338,151,1876,88
J339,608,1470,66
J340,212,1740,86
J341,80,1477,56
J342,793,1814,31
J343,595,1873,98
J344,15,1731,59
J345,74,1488,50
J346,687,1757,31
J347,705,1663,64
J348,530,1544,81
J349,245,1800,35
J350,434,1852,89
J351,688,1849,20
J352,183,1991,68
J353,694,1779,46
J354,332,1561,69
J355,705,1832,90
J356,103,1667,51
J357,313,1724,57
J358,80,1621,99
J359,648,1872,29
J360,231,1514,43
J361,580,1866,92
J362,237,1885,73
J363,542,1700,81
J364,429,1737,58
J365,620,1788,30
J366,432,1481,43
J367,119,1752,39
J368,569,1638,92
J369,195,1783,75
J370,105,1788,96
J371,63,1946,29
J372,855,1981,37
J373,327,1643,29
J374,661,1843,79
J375,714,1938,49
J376,2,1648,32
J377,115,1545,40
J378,156,1826,62
J379,779,1557,98
J380,777,1901,93
J381,836,1637,61
J382,595,1555,90
J383,106,1516,66
J384,212,1781,45
J385,178,1919,67
J386,252,1862,30
J387,478,1834,89
J388,121,1833,20
J389,701,1453,36
J390,391,1800,83
J391,503,1753,29
J392,120,1940,22
J393,769,1650,65
J394,392,1595,63
J395,511,1540,57
J396,113,1753,93
J397,346,1514,72
J398,443,1501,86
J399,431,1693,48
J400,683,1525,54
J401,1851,1972,100
J402,1810,1979,58
J403,1856,1971,56
J404,1822,1996,23
J405,1815,1970,31
J406,1854,1991,77
J407,1817,2000,100
J408,1859,1999,32
J409,1847,1986,77
J410,1836,1988,93
J411,1792,1977,48
J412,1832,1988,44
J413,1841,1974,47
J414,1867,1970,34
J415,1853,1987,96
J416,1821,1994,86
J417,1782,1996,64
J418,1801,1997,70
J419,1863,1978,90
J420,1827,1979,63
J421,1821,1986,42
J422,1844,1993,84
J423,1864,1999,31
J424,1842,1998,58
J425,1814,1978,84
J426,1856,1989,54
J427,1782,1981,36
J428,1831,1972,98
J429,1825,1999,37
J430,1788,1983,62
J431,1839,1986,21
J432,1813,1993,92
J433,1834,1983,84
J434,1793,1976,59
J435,1819,1990,94
J436,1861,1990,61
J437,1862,1976,92
J438,1831,1975,64
J439,1870,2000,62
J440,1835,1997,62
J441,1829,1992,81
J442,1870,1972,84
J443,1850,1990,46
J444,1827,2000,72
J445,1824,1993,60
J446,1817,1994,99
J447,1800,1982,86
J448,1840,1989,22
J449,1794,1993,70
J450,1797,1977,35
J451,1854,2000,30
J452,1835,1974,92
J453,1814,1987,91
J454,1783,1994,73
J455,1799,1983,21
J456,1800,1975,76
J457,1791,1986,23
J458,1842,1996,37
J459,1782,1986,35
J460,1811,1976,64
J461,1854,1987,71
J462,1800,1970,42
J463,1833,1974,83
J464,1827,1993,21
J465,1791,1981,26
J466,1809,1982,30
J467,1804,1974,91
J468,1780,1975,55
J469,1796,1991,34
J470,1858,1974,62
J471,1824,1996,68
J472,1815,1981,92
J473,1857,1972,94
J474,1805,1993,70
J475,1819,1996,31
J476,1842,1984,90
J477,1865,1971,88
J478,1853,1980,53
J479,1824,1995,88
J480,1782,1989,33
J481,1842,1986,32
J482,1865,1979,100
J483,1783,1985,78
J484,1848,1993,25
J485,1787,1974,69
J486,1843,1980,44
J487,1852,1995,21
J488,1838,1977,79
J489,1815,1972,42
J490,1861,1981,53
J491,1813,2000,95
J492,1856,1978,81
J493,1853,1984,33
J494,1789,1971,98
J495,1863,1998,23
J496,1823,1973,45
J497,1797,1994,21
J498,1823,1998,89
J499,1848,1977,52
J500,1868,1976,39
J501,1786,1980,99
J502,1865,2000,47
J503,1865,1996,44
J504,1783,1988,33
J505,1785,1983,81
J506,1816,1974,21
J507,1786,1994,58
J508,1843,1983,28
J509,1793,1991,25
J510,1832,2000,94
J511,1810,1991,46
J512,1806,1977,33
J513,1853,1970,34
J514,1858,1999,80
J515,1810,1975,75
J516,1852,1970,50
J517,1785,1986,43
J518,1817,1993,39
J519,1821,1979,100
J520,1840,1974,85
J521,1783,1992,57
J522,1860,2000,97
J523,1781,1986,98
J524,1844,1973,83
J525,1786,1975,24
J526,1829,1996,78
J527,1800,1981,72
J528,1798,1989,71
J529,1842,1990,32
J530,1818,1992,93
J531,1823,1995,27
J532,1790,1973,62
J533,1834,1980,48
J534,1828,1998,32
J535,1831,1990,84
J536,1810,1994,76
J537,1813,1983,34
J538,1866,1983,92
J539,1798,1986,64
J540,1813,1971,46
J541,1849,1981,21
J542,1809,1993,88
J543,1782,1988,69
J544,1795,1974,24
J545,1813,1989,48
J546,1828,1974,64
J547,1850,1982,52
J548,1847,1989,31
J549,1814,1970,78
J550,1781,1984,21
J551,1849,1992,24
J552,1788,1979,98
J553,1863,1979,81
J554,1850,1991,82
J555,1860,1997,96
J556,1809,1995,93
J557,1814,1976,80
J558,1795,1978,76
J559,1783,1981,53
J560,1804,1993,78
J561,1780,1996,85
J562,1823,1992,21
J563,1806,1992,24
J564,1831,1974,95
J565,1815,1975,57
J566,1822,1971,31
J567,1861,1985,67
J568,1867,1990,94
J569,1821,1992,86
J570,1859,1986,97
J571,1797,1980,59
J572,1865,1987,42
J573,1809,1994,64
J574,1796,1997,58
J575,1803,1986,21
J576,1853,1992,71
J577,1861,1993,84
J578,1847,1990,68
J579,1821,1982,52
J580,1869,1997,22
J581,1832,1995,98
J582,1863,1975,53
J583,1818,1977,87
J584,1825,1997,37
J585,1870,1993,43
J586,1829,1976,62
J587,1789,1994,98
J588,1815,1989,62
J589,1844,1998,60
J590,1795,1996,79
J591,1844,1972,73
J592,1843,1979,91
J593,1830,1982,28
J594,1826,1984,40
J595,1819,1993,84
J596,1807,1978,63
J597,1831,1994,74
J598,1869,1971,65
J599,1848,1973,33
J600,1829,1991,36
J601,223,392,29
J602,206,384,53
J603,227,380,28
J604,225,382,38
J605,236,395,30
J606,226,382,45
J607,228,365,41
J608,215,353,65
J609,231,355,33
J610,224,355,39
J611,227,391,53
J612,224,362,88
J613,239,392,100
J614,206,362,86
J615,210,376,34
J616,233,378,39
J617,229,351,51
J618,237,379,50
J619,207,355,95
J620,217,377,82
J621,208,355,51
J622,220,378,69
J623,239,367,25
J624,212,366,64
J625,208,388,44
J626,214,353,70
J627,224,354,53
J628,212,382,58
J629,217,361,91
J630,222,387,68
J631,211,395,73
J632,209,387,55
J633,214,389,20
J634,224,394,34
J635,228,366,31
J636,239,352,100
J637,215,363,75
J638,220,369,99
J639,207,369,94
J640,212,352,43
J641,234,352,40
J642,232,354,66
J643,218,366,85
J644,218,374,55
J645,235,375,62
J646,233,388,32
J647,231,359,23
J648,238,394,55
J649,639,750,43
J650,633,768,35
J651,629,767,50
J652,625,787,39
J653,628,766,70
J654,611,774,50
J655,606,777,24
J656,612,763,96
J657,625,771,56
J658,633,762,37
J659,621,789,46
J660,632,751,70
J661,627,784,99
J662,612,783,66
J663,626,764,96
J664,638,771,97
J665,622,757,71
J666,626,790,50
J667,619,763,93
J668,629,790,36
J669,629,782,46
J670,611,780,82
J671,615,788,76
J672,639,795,70
J673,637,786,48
J674,632,795,41
J675,611,793,52
J676,606,787,93
J677,628,751,41
J678,606,784,36
J679,630,788,60
J680,609,773,76
J681,609,763,89
J682,621,775,40
J683,606,759,88
J684,617,793,66
J685,621,758,20
J686,618,783,35
J687,610,791,34
J688,615,772,99
J689,625,790,89
J690,625,783,23
J691,606,776,80
J692,605,751,68
J693,627,777,34
J694,628,761,34
J695,631,776,64
J696,612,790,71
J697,1017,1180,96
J698,1038,1151,66
J699,1013,1166,46
J700,1016,1161,44
J701,1011,1163,51
J702,1010,1181,95
J703,1040,1160,32
J704,1005,1153,56
J705,1024,1151,74
J706,1005,1152,33
J707,1021,1151,42
J708,1033,1160,64
J709,1028,1178,86
J710,1031,1165,58
J711,1014,1194,88
J712,1019,1186,42
J713,1018,1159,37
J714,1011,1174,39
J715,1036,1163,97
J716,1010,1171,88
J717,1034,1173,33
J718,1007,1156,83
J719,1008,1169,53
J720,1039,1180,55
J721,1009,1184,49
J722,1026,1165,53
J723,1020,1162,81
J724,1026,1190,76
J725,1008,1182,52
J726,1023,1160,62
J727,1007,1192,97
J728,1039,1170,37
J729,1040,1182,62
J730,1014,1184,83
J731,1037,1161,88
J732,1040,1157,41
J733,1020,1189,46
J734,1014,1180,23
J735,1012,1157,98
J736,1009,1189,42
J737,1006,1163,92
J738,1020,1167,38
J739,1029,1186,76
J740,1016,1184,21
J741,1017,1162,68
J742,1010,1157,57
J743,1030,1183,56
J744,1008,1187,21
J745,1413,1564,22
J746,1426,1576,33
J747,1439,1592,63
J748,1432,1553,81
J749,1413,1578,56
J750,1419,1583,80
J751,1431,1591,33
J752,1435,1556,23
J753,1410,1589,94
J754,1413,1568,74
J755,1410,1555,78
J756,1406,1591,41
J757,1416,1572,74
J758,1416,1592,56
J759,1416,1557,35
J760,1415,1565,33
J761,1409,1573,88
J762,1433,1589,75
J763,1436,1584,42
J764,1419,1582,34
J765,1412,1594,52
J766,1411,1568,54
J767,1405,1585,41
J768,1412,1558,49
J769,1426,1574,88
J770,1407,1554,78
J771,1407,1582,28
J772,1416,1563,92
J773,1412,1576,72
J774,1426,1572,96
J775,1419,1575,26
J776,1417,1590,28
J777,1407,1591,30
J778,1433,1562,98
J779,1432,1550,33
J780,1411,1557,50
J781,1430,1551,69
J782,1439,1573,59
J783,1435,1555,44
J784,1429,1582,97
J785,1424,1592,32
J786,1417,1556,68
J787,1438,1583,67
J788,1410,1569,54
J789,1423,1576,56
J790,1419,1577,36
J791,1422,1589,85
J792,1411,1562,23
J793,1427,1593,71
J794,1020,1152,98
J795,878,1100,95
J796,1834,1973,48
J797,1072,1164,72
J798,1440,1628,56
J799,1181,1375,99
J800,922,1083,22
J801,898,952,38
J802,1281,1428,41
J803,427,547,34
J804,130,308,47
J805,225,278,38
J806,1236,1353,33
J807,1001,1119,99
J808,1717,1853,74
J809,1220,1353,85
J810,1116,1178,51
J811,1817,1985,48
J812,1285,1524,90
J813,1241,1450,87
J814,837,1003,76
J815,72,196,82
J816,1559,1651,41
J817,88,203,46
J818,119,204,75
J819,167,316,60
J820,72,209,99
J821,171,369,55
J822,1301,1471,34
J823,555,712,37
J824,989,1197,90
J825,1834,1925,77
J826,1053,1151,77
J827,1828,1915,42
J828,553,710,35
J829,325,439,83
J830,733,845,79
J831,1439,1562,55
J832,171,375,51
J833,670,717,34
J834,1177,1261,30
J835,180,382,85
J836,1082,1204,81
J837,1245,1303,29
J838,1743,1834,34
J839,932,1107,99
J840,393,513,91
J841,1568,1689,96
J842,111,207,54
J843,1784,1897,60
J844,1159,1314,60
J845,1311,1521,66
J846,939,1182,95
J847,547,774,89
J848,24,172,84
J849,1454,1655,73
J850,923,1089,69
J851,1286,1485,98
J852,308,443,61
J853,2,169,77
J854,754,936,43
J855,1680,1758,52
J856,1310,1471,88
J857,1251,1390,78
J858,732,950,85
J859,1571,1691,53
J860,517,549,21
J861,630,829,84
J862,347,482,64
J863,435,654,65
J864,778,923,65
J865,136,252,83
J866,1285,1384,54
J867,987,1058,33
J868,157,329,30
J869,901,1074,44
J870,151,244,50
J871,643,825,40
J872,1608,1741,40
J873,1421,1633,71
J874,616,814,48
J875,666,791,37
J876,393,521,78
J877,903,1113,82
J878,1145,1242,62
J879,1567,1696,38
J880,1224,1359,60
J881,642,856,62
J882,1408,1483,46
J883,1290,1471,93
J884,1367,1570,81
J885,890,1001,33
J886,668,790,93
J887,667,799,41
J888,1411,1472,38
J889,61,200,86
J890,1776,1944,69
J891,874,985,61
J892,910,1035,29
J893,43,79,26
J894,833,913,31
J895,1801,1956,77
J896,492,637,43
J897,1497,1618,63
J898,1097,1204,39
J899,1578,1729,54
J900,1053,1268,96
J901,1470,1639,85
J902,1486,1659,20
J903,1423,1619,61
J904,1067,1161,65
J905,919,1104,47
J906,332,444,95
J907,1576,1703,65
J908,1556,1776,76
J909,1459,1524,34
J910,1108,1186,45
J911,1066,1226,31
J912,1168,1317,37
J913,444,625,63
J914,308,424,63
J915,1123,1381,99
J916,1749,1870,30
J917,1754,1863,50
J918,1743,1955,91
J919,1253,1442,51
J920,1450,1552,70
J921,1068,1158,57
J922,252,396,21
J923,461,668,59
J924,1621,1802,76
J925,685,827,48
J926,120,232,61
J927,1116,1348,95
J928,337,523,68
J929,1509,1596,29
J930,225,327,74
J931,439,517,52
J932,1223,1432,73
J933,794,1001,89
J934,1529,1671,82
J935,1170,1256,28
J936,1134,1332,46
J937,651,724,56
J938,539,685,77
J939,14,214,84
J940,1273,1414,75
J941,739,812,20
J942,1584,1714,98
J943,1639,1839,81
J944,588,696,95
J945,1130,1298,97
J946,259,352,37
J947,547,655,63
J948,1137,1260,82
J949,1545,1673,31
J950,1708,1925,62
J951,1320,1492,100
J952,1093,1334,83
J953,945,1129,56
J954,1421,1502,23
J955,628,748,34
J956,731,788,31
J957,1794,1872,27
J958,657,849,55
J959,1657,1853,82
J960,1470,1651,56
J961,759,850,75
J962,1848,1978,93
J963,556,682,65
J964,607,786,38
J965,230,306,31
J966,1440,1566,84
J967,566,663,24
J968,594,731,80
J969,1513,1594,44
J970,1533,1731,73
J971,482,666,77
J972,1207,1408,41
J973,1272,1392,37
J974,1243,1427,67
J975,1523,1677,100
J976,585,752,78
J977,920,1115,60
J978,1486,1617,68
J979,596,846,92
J980,1231,1294,35
J981,3,99,80
J982,155,299,30
J983,1226,1347,24
J984,1203,1307,52
J985,768,852,40
J986,1463,1653,51
J987,1819,1930,73
J988,1322,1430,95
J989,204,383,44
J990,359,557,82
J991,162,346,52
J992,1638,1828,77
J993,1523,1627,28
J994,1257,1334,58
J995,1129,1344,70
J996,1805,1935,51
J997,1258,1389,61
J998,10,88,68
J999,1632,1810,85
J1000,1682,1858,60
