Job,Release,Deadline,processingTime
J169,218,326,47
J170,195,355,84
J171,196,332,40
J172,175,359,77
J173,202,329,33
J174,182,355,70
J175,219,348,26
J176,207,368,63
J177,170,378,100
J178,206,370,56
J179,176,357,93
J180,169,348,49
J181,213,358,86
J182,203,360,42
J183,172,371,79
J184,199,350,35
J185,200,334,72
J186,213,338,28
J187,204,339,65
J188,199,348,21
J189,190,378,58
J190,186,327,95
J191,186,337,51
J192,201,365,88
J193,208,344,44
J194,167,375,81
J195,177,349,37
J196,194,362,74
J197,199,344,30
J198,185,337,67
J199,162,349,23
J200,181,356,60
J201,524,650,100
J202,531,683,53
J203,496,658,90
J204,519,665,46
J205,514,673,83
J206,503,698,39
J207,522,669,76
J208,511,698,32
J209,480,699,69
J210,492,680,25
J211,521,671,62
J212,516,642,99
J213,534,641,55
J214,511,662,92
J215,515,686,48
J216,528,656,85
J217,514,685,41
J218,530,646,78
J219,527,658,34
J220,494,674,71
J221,499,646,27
J222,494,669,64
J223,538,650,20
J224,481,682,57
J225,515,685,94
J226,502,644,50
J227,534,679,87
J228,517,644,43
J229,510,675,80
J230,499,669,36
J231,526,646,73
J232,500,684,29
J233,503,670,66
J234,481,698,22
J235,485,653,59
J236,508,646,96
J237,528,690,52
J238,496,665,89
J239,510,649,45
J240,501,667,82
J241,523,674,38
J242,487,658,75
J243,527,682,31
J244,521,667,68
J245,514,692,24
J246,521,645,61
J247,526,651,98
J248,485,659,54
J249,496,644,91
J250,505,669,47
J251,489,683,84
J252,512,661,40
J253,489,685,77
J254,504,683,33
J255,512,651,70
J256,533,680,26
J257,533,665,63
J258,487,690,100
J259,502,683,56
J260,528,661,93
J261,490,675,49
J262,513,679,86
J263,524,666,42
J264,532,674,79
J265,488,660,35
J266,524,676,72
J267,523,653,28
J268,522,697,65
J269,500,661,21
J270,485,695,58
J271,503,650,95
J272,485,699,51
J273,481,642,88
J274,487,673,44
J275,509,659,81
J276,520,693,37
J277,537,684,74
J278,503,646,30
J279,536,660,67
J280,506,650,23
J281,517,696,60
J282,530,647,97
J283,528,660,53
J284,505,700,90
J285,489,645,46
J286,512,671,83
J287,519,650,39
J288,492,654,76
J289,496,697,32
J290,539,690,69
J291,502,685,25
J292,524,673,62
J293,501,642,99
J294,489,658,55
J295,493,663,92
J296,488,646,48
J297,492,640,85
J298,495,656,41
J299,534,645,78
J300,514,653,34
J301,493,690,71
J302,506,681,27
J303,503,678,64
J304,533,677,20
J305,504,654,57
J306,514,641,94
J307,495,699,50
J308,491,652,87
J309,534,659,43
J310,508,696,80
J311,540,670,36
J312,523,650,73
J313,522,682,29
J314,488,692,66
J315,532,698,22
J316,493,661,59
J317,499,683,96
J318,499,655,52
J319,492,672,89
J320,510,642,45
J321,513,685,82
J322,484,683,38
J323,496,659,75
J324,538,679,31
J325,505,659,68
J326,516,664,24
J327,506,665,61
J328,515,674,98
J329,514,698,54
J330,515,651,91
J331,490,673,47
J332,540,696,84
J333,501,672,40
J334,504,687,77
J335,500,643,33
J336,528,641,70
J337,501,688,26
J338,507,650,63
J339,527,675,100
J340,518,696,56
J341,491,643,93
J342,515,656,49
J343,498,661,86
J344,488,654,42
J345,516,653,79
J346,483,658,35
J347,537,653,72
J348,538,692,28
J349,515,699,65
J350,502,662,21
J351,538,664,58
J352,502,666,95
J353,495,689,51
J354,519,672,88
J355,508,672,44
J356,482,654,81
J357,535,651,37
J358,490,641,74
J359,503,691,30
J360,540,649,67
J361,482,646,23
J362,526,700,60
J363,510,677,97
J364,512,641,53
J365,516,682,90
J366,536,666,46
J367,484,696,83
J368,482,694,39
J369,493,682,76
J370,510,657,32
J371,496,690,69
J372,534,699,25
J373,495,679,62
J374,528,692,99
J375,496,661,55
J376,513,645,92
J377,497,665,48
J378,529,673,85
J379,501,690,41
J380,489,670,78
J381,525,645,34
J382,519,640,71
J383,506,696,27
J384,532,696,64
J385,514,647,20
J386,512,667,57
J387,522,685,94
J388,537,643,50
J389,487,676,87
J390,514,659,43
J391,536,668,80
J392,487,696,36
J393,528,686,73
J394,517,699,29
J395,492,645,66
J396,530,641,22
J397,520,681,59
J398,513,683,96
J399,513,684,52
J400,535,697,89
J401,838,973,100
J402,822,964,82
J403,837,1013,38
J404,810,988,75
J405,811,989,31
J406,803,1013,68
J407,822,985,24
J408,837,1020,61
J409,849,992,98
J410,818,973,54
J411,849,1004,91
J412,835,980,47
J413,859,981,84
J414,815,1012,40
J415,836,978,77
J416,810,960,33
J417,813,970,70
J418,842,989,26
J419,818,990,63
J420,822,986,100
J421,838,1018,56
J422,804,999,93
J423,813,972,49
J424,818,1016,86
J425,835,1018,42
J426,826,1020,79
J427,856,963,35
J428,830,991,72
J429,827,964,28
J430,830,978,65
J431,845,993,21
J432,804,992,58
J433,844,993,95
J434,817,986,51
J435,843,994,88
J436,854,1006,44
J437,838,1007,81
J438,846,964,37
J439,857,1017,74
J440,825,1017,30
J441,841,964,67
J442,812,1009,23
J443,810,974,60
J444,812,984,97
J445,819,981,53
J446,835,1020,90
J447,810,1014,46
J448,828,992,83
J449,834,1013,39
J450,856,1002,76
J451,804,1000,32
J452,829,965,69
J453,831,963,25
J454,846,971,62
J455,803,1011,99
J456,845,976,55
J457,836,974,92
J458,816,1004,48
J459,845,999,85
J460,816,1003,41
J461,848,960,78
J462,814,1019,34
J463,851,1015,71
J464,830,974,27
J465,822,981,64
J466,825,1011,20
J467,800,1004,57
J468,860,981,94
J469,849,991,50
J470,832,976,87
J471,801,968,43
J472,854,966,80
J473,806,968,36
J474,853,968,73
J475,844,960,29
J476,815,1003,66
J477,829,1002,22
J478,845,1001,59
J479,839,994,96
J480,855,988,52
J481,816,971,89
J482,811,999,45
J483,836,967,82
J484,807,963,38
J485,826,973,75
J486,809,970,31
J487,856,986,68
J488,824,969,24
J489,825,1009,61
J490,814,1002,98
J491,855,1013,54
J492,845,980,91
J493,830,960,47
J494,843,1020,84
J495,848,975,40
J496,851,1010,77
J497,850,1004,33
J498,808,1000,70
J499,824,967,26
J500,807,964,63
J501,850,982,100
J502,846,981,56
J503,815,983,93
J504,833,1004,49
J505,834,984,86
J506,838,1019,42
J507,805,965,79
J508,838,1000,35
J509,836,966,72
J510,819,973,28
J511,859,971,65
J512,826,960,21
J513,817,992,58
J514,814,990,95
J515,848,1016,51
J516,859,1011,88
J517,825,993,44
J518,857,971,81
J519,805,1018,37
J520,813,984,74
J521,825,978,30
J522,841,1013,67
J523,834,973,23
J524,828,982,60
J525,824,991,97
J526,806,984,53
J527,821,984,90
J528,834,1002,46
J529,858,988,83
J530,836,994,39
J531,809,963,76
J532,859,977,32
J533,821,1020,69
J534,820,1009,25
J535,822,993,62
J536,830,970,99
J537,837,964,55
J538,852,1014,92
J539,804,1010,48
J540,805,993,85
J541,834,993,41
J542,836,971,78
J543,808,985,34
J544,801,988,71
J545,801,1016,27
J546,852,1013,64
J547,800,983,20
J548,819,996,57
J549,804,980,94
J550,800,1013,50
J551,820,992,87
J552,809,986,43
J553,802,961,80
J554,846,1018,36
J555,830,1017,73
J556,832,980,29
J557,820,997,66
J558,860,980,22
J559,845,989,59
J560,813,961,96
J561,832,964,52
J562,834,972,89
J563,842,1006,45
J564,841,981,82
J565,838,1010,38
J566,803,972,75
J567,832,999,31
J568,801,997,68
J569,815,991,24
J570,835,967,61
J571,843,964,98
J572,811,977,54
J573,822,973,91
J574,839,998,47
J575,852,995,84
J576,821,1004,40
J577,806,960,77
J578,848,992,33
J579,834,1019,70
J580,859,1008,26
J581,836,992,63
J582,808,970,100
J583,828,1016,56
J584,812,985,93
J585,802,1007,49
J586,833,991,86
J587,846,977,42
J588,858,1001,79
J589,807,995,35
J590,810,996,72
J591,823,1008,28
J592,831,1007,65
J593,808,962,21
J594,806,986,58
J595,813,997,95
J596,847,982,51
J597,832,1003,88
J598,816,991,44
J599,834,978,81
J600,804,979,37
J601,1131,1333,100
J602,1161,1295,30
J603,1129,1302,67
J604,1126,1339,23
J605,1148,1321,60
J606,1174,1326,97
J607,1139,1304,53
J608,1138,1302,90
J609,1141,1303,46
J610,1158,1309,83
J611,1155,1340,39
J612,1165,1332,76
J613,1149,1319,32
J614,1170,1314,69
J615,1177,1302,25
J616,1143,1291,62
J617,1180,1315,99
J618,1171,1313,55
J619,1156,1336,92
J620,1148,1305,48
J621,1120,1316,85
J622,1149,1306,41
J623,1129,1328,78
J624,1148,1288,34
J625,1127,1311,71
J626,1136,1296,27
J627,1164,1314,64
J628,1133,1299,20
J629,1159,1331,57
J630,1176,1285,94
J631,1152,1300,50
J632,1164,1336,87
J633,1122,1281,43
J634,1156,1333,80
J635,1148,1319,36
J636,1159,1286,73
J637,1126,1320,29
J638,1147,1293,66
J639,1166,1295,22
J640,1143,1339,59
J641,1124,1311,96
J642,1159,1314,52
J643,1142,1311,89
J644,1124,1314,45
J645,1151,1327,82
J646,1172,1305,38
J647,1140,1287,75
J648,1142,1321,31
J649,1150,1309,68
J650,1167,1327,24
J651,1135,1315,61
J652,1155,1301,98
J653,1133,1291,54
J654,1154,1316,91
J655,1153,1313,47
J656,1137,1285,84
J657,1150,1287,40
J658,1133,1327,77
J659,1122,1318,33
J660,1128,1298,70
J661,1173,1334,26
J662,1171,1307,63
J663,1140,1315,100
J664,1179,1332,56
J665,1130,1291,93
J666,1162,1335,49
J667,1131,1328,86
J668,1139,1336,42
J669,1149,1330,79
J670,1173,1299,35
J671,1135,1296,72
J672,1167,1293,28
J673,1173,1329,65
J674,1164,1295,21
J675,1163,1328,58
J676,1167,1283,95
J677,1177,1340,51
J678,1152,1340,88
J679,1131,1301,44
J680,1121,1340,81
J681,1137,1312,37
J682,1169,1311,74
J683,1125,1282,30
J684,1161,1290,67
J685,1171,1294,23
J686,1157,1327,60
J687,1139,1287,97
J688,1166,1297,53
J689,1138,1280,90
J690,1155,1320,46
J691,1160,1304,83
J692,1150,1317,39
J693,1144,1292,76
J694,1123,1338,32
J695,1177,1287,69
J696,1141,1308,25
J697,1124,1284,62
J698,1132,1328,99
J699,1162,1304,55
J700,1130,1282,92
J701,1161,1340,48
J702,1122,1323,85
J703,1132,1338,41
J704,1171,1316,78
J705,1133,1307,34
J706,1120,1315,71
J707,1126,1281,27
J708,1134,1288,64
J709,1146,1299,20
J710,1150,1322,57
J711,1148,1285,94
J712,1172,1326,50
J713,1177,1333,87
J714,1170,1339,43
J715,1149,1282,80
J716,1176,1332,36
J717,1133,1320,73
J718,1133,1289,29
J719,1161,1298,66
J720,1132,1314,22
J721,1150,1308,59
J722,1135,1297,96
J723,1166,1280,52
J724,1155,1294,89
J725,1166,1318,45
J726,1124,1292,82
J727,1140,1290,38
J728,1136,1335,75
J729,1168,1303,31
J730,1127,1306,68
J731,1123,1301,24
J732,1123,1316,61
J733,1139,1292,98
J734,1173,1313,54
J735,1129,1308,91
J736,1121,1331,47
J737,1132,1333,84
J738,1148,1315,40
J739,1149,1305,77
J740,1173,1317,33
J741,1139,1328,70
J742,1138,1330,26
J743,1159,1335,63
J744,1120,1309,100
J745,1160,1335,56
J746,1168,1309,93
J747,1129,1320,49
J748,1168,1314,86
J749,1133,1294,42
J750,1148,1297,79
J751,1150,1285,35
J752,1155,1303,72
J753,1131,1314,28
J754,1124,1288,65
J755,1175,1306,21
J756,1178,1332,58
J757,1156,1298,95
J758,1129,1329,51
J759,1155,1311,88
J760,1163,1306,44
J761,1166,1293,81
J762,1132,1318,37
J763,1162,1339,74
J764,1120,1306,30
J765,1126,1318,67
J766,1131,1326,23
J767,1134,1309,60
J768,1156,1329,97
J769,1138,1316,53
J770,1149,1288,90
J771,1143,1314,46
J772,1152,1317,83
J773,1123,1331,39
J774,1122,1338,76
J775,1132,1321,32
J776,1123,1305,69
J777,1150,1331,25
J778,1161,1303,62
J779,1172,1303,99
J780,1126,1327,55
J781,1161,1313,92
J782,1147,1315,48
J783,1122,1288,85
J784,1161,1288,41
J785,1169,1321,78
J786,1151,1330,34
J787,1126,1336,71
J788,1148,1296,27
J789,1160,1299,64
J790,1150,1301,20
J791,1133,1280,57
J792,1126,1301,94
J793,1176,1282,50
J794,1167,1314,87
J795,1140,1335,43
J796,1140,1292,80
J797,1172,1295,36
J798,1147,1326,73
J799,1178,1297,29
J800,1177,1306,66
J801,1455,1609,100
J802,1484,1632,59
J803,1491,1611,96
J804,1497,1606,52
J805,1469,1609,89
J806,1443,1651,45
J807,1498,1652,82
J808,1498,1632,38
J809,1475,1633,75
J810,1483,1627,31
J811,1495,1660,68
J812,1441,1638,24
J813,1473,1636,61
J814,1447,1601,98
J815,1474,1614,54
J816,1457,1613,91
J817,1496,1611,47
J818,1474,1639,84
J819,1455,1659,40
J820,1481,1613,77
J821,1490,1603,33
J822,1482,1627,70
J823,1445,1615,26
J824,1452,1614,63
J825,1453,1608,100
J826,1498,1620,56
J827,1442,1600,93
J828,1485,1610,49
J829,1441,1637,86
J830,1473,1630,42
J831,1465,1656,79
J832,1471,1628,35
J833,1478,1613,72
J834,1452,1624,28
J835,1485,1604,65
J836,1446,1643,21
J837,1456,1635,58
J838,1494,1634,95
J839,1498,1619,51
J840,1488,1611,88
J841,1456,1652,44
J842,1450,1611,81
J843,1486,1622,37
J844,1466,1602,74
J845,1487,1603,30
J846,1492,1627,67
J847,1463,1650,23
J848,1449,1641,60
J849,1479,1601,97
J850,1447,1636,53
J851,1484,1624,90
J852,1458,1660,46
J853,1459,1655,83
J854,1460,1637,39
J855,1462,1634,76
J856,1455,1612,32
J857,1450,1648,69
J858,1496,1649,25
J859,1443,1609,62
J860,1482,1634,99
J861,1497,1658,55
J862,1474,1617,92
J863,1448,1645,48
J864,1440,1622,85
J865,1487,1651,41
J866,1458,1655,78
J867,1447,1644,34
J868,1455,1640,71
J869,1485,1612,27
J870,1472,1606,64
J871,1440,1620,20
J872,1447,1629,57
J873,1484,1638,94
J874,1466,1614,50
J875,1455,1633,87
J876,1474,1650,43
J877,1443,1657,80
J878,1485,1615,36
J879,1454,1607,73
J880,1440,1633,29
J881,1468,1633,66
J882,1477,1631,22
J883,1473,1602,59
J884,1446,1657,96
J885,1491,1600,52
J886,1483,1653,89
J887,1472,1627,45
J888,1464,1620,82
J889,1489,1657,38
J890,1494,1629,75
J891,1478,1603,31
J892,1443,1636,68
J893,1442,1603,24
J894,1481,1655,61
J895,1486,1621,98
J896,1483,1600,54
J897,1468,1620,91
J898,1452,1610,47
J899,1463,1636,84
J900,1495,1620,40
J901,1474,1612,77
J902,1487,1639,33
J903,1460,1660,70
J904,1487,1634,26
J905,1443,1613,63
J906,1485,1620,100
J907,1454,1660,56
J908,1473,1623,93
J909,1482,1622,49
J910,1448,1611,86
J911,1442,1602,42
J912,1447,1618,79
J913,1462,1623,35
J914,1496,1659,72
J915,1468,1611,28
J916,1475,1608,65
J917,1477,1632,21
J918,1460,1631,58
J919,1482,1652,95
J920,1464,1645,51
J921,1446,1634,88
J922,1463,1609,44
J923,1466,1644,81
J924,1452,1659,37
J925,1472,1632,74
J926,1457,1643,30
J927,1481,1631,67
J928,1440,1627,23
J929,1443,1616,60
J930,1444,1607,97
J931,1454,1612,53
J932,1445,1644,90
J933,1473,1656,46
J934,1447,1649,83
J935,1441,1611,39
J936,1496,1613,76
J937,1491,1620,32
J938,1469,1635,69
J939,1454,1629,25
J940,1497,1631,62
J941,1488,1640,99
J942,1469,1634,55
J943,1486,1603,92
J944,1460,1626,48
J945,1455,1630,85
J946,1477,1600,41
J947,1499,1658,78
J948,1444,1606,34
J949,1449,1625,71
J950,1473,1624,27
J951,1466,1601,64
J952,1466,1659,20
J953,1484,1629,57
J954,1461,1639,94
J955,1486,1659,50
J956,1481,1660,87
J957,1484,1649,43
J958,1479,1636,80
J959,1465,1636,36
J960,1467,1653,73
J961,1488,1649,29
J962,1486,1635,66
J963,1496,1628,22
J964,1450,1609,59
J965,1488,1631,96
J966,1490,1621,52
J967,1467,1616,89
J968,1471,1613,45
J969,1490,1653,82
J970,1466,1637,38
J971,1485,1638,75
J972,1477,1634,31
J973,1457,1611,68
J974,1496,1619,24
J975,1475,1658,61
J976,1464,1634,98
J977,1485,1609,54
J978,1458,1642,91
J979,1498,1636,47
J980,1452,1628,84
J981,1482,1645,40
J982,1446,1649,77
J983,1494,1610,33
J984,1481,1607,70
J985,1499,1618,26
J986,1487,1658,63
J987,1476,1623,100
J988,1494,1630,56
J989,1444,1646,93
J990,1452,1645,49
J991,1496,1626,86
J992,1457,1631,42
J993,1465,1605,79
J994,1455,1616,35
J995,1482,1633,72
J996,1478,1605,28
J997,1445,1634,65
J998,1487,1644,21
J999,1462,1640,58
J1000,1461,1616,95
