Job,Release,Deadline,processingTime
J404,159,236,76
J405,999,1043,39
J406,769,830,56
J407,331,401,67
J408,949,1011,59
J409,1111,1199,87
J410,1747,1815,66
J411,61,120,56
J412,1817,1886,67
J413,1531,1590,58
J414,21,107,86
J415,1289,1329,36
J416,1098,1137,39
J417,103,144,41
J418,1577,1626,46
J419,1609,1676,65
J420,72,165,90
J421,489,532,43
J422,886,943,55
J423,1236,1266,26
J424,922,956,32
J425,507,565,53
J426,857,945,83
J427,696,749,53
J428,880,903,23
J429,1383,1484,100
J430,507,600,92
J431,1043,1117,72
J432,274,366,90
J433,346,368,22
J434,995,1022,22
J435,1838,1868,27
J436,1068,1152,79
J437,1056,1156,97
J438,1062,1134,67
J439,602,644,41
J440,1401,1431,29
J441,209,302,90
J442,910,978,65
J443,1645,1702,55
J444,580,661,77
J445,1183,1224,39
J446,1070,1107,37
J447,995,1068,72
J448,1200,1282,78
J449,63,119,54
J450,1225,1322,93
J451,999,1034,34
J452,1609,1669,55
J453,210,267,54
J454,761,790,29
J455,998,1088,85
J456,400,479,77
J457,371,440,64
J458,1697,1769,69
J459,101,163,60
J460,78,127,47
J461,1251,1314,60
J462,578,669,91
J463,855,893,36
J464,1842,1914,72
J465,471,555,83
J466,1430,1464,30
J467,1522,1561,34
J468,1293,1328,35
J469,1418,1474,56
J470,549,627,75
J471,549,630,79
J472,1146,1235,89
J473,484,529,42
J474,296,338,41
J475,1414,1459,42
J476,1325,1395,70
J477,803,841,38
J478,1556,1604,43
J479,637,680,42
J480,1792,1829,36
J481,1074,1101,26
J482,439,530,88
J483,888,924,33
J484,54,99,43
J485,269,302,33
J486,605,644,38
J487,722,795,69
J488,394,423,29
J489,292,362,67
J490,132,185,51
J491,1833,1925,89
J492,1441,1476,33
J493,44,129,80
J494,1088,1157,64
J495,1166,1245,76
J496,1102,1185,79
J497,906,966,59
J498,935,1026,88
J499,1550,1599,45
J500,1536,1598,57
J501,616,659,42
J502,545,606,60
J503,109,149,36
J504,839,870,27
J505,235,281,42
J506,324,345,21
J507,1166,1242,71
J508,1076,1148,67
J509,190,248,55
J510,1190,1282,89
J511,300,365,61
J512,448,546,96
J513,1038,1120,78
J514,1305,1374,67
J515,735,835,95
J516,1579,1680,96
J517,1766,1835,64
J518,588,653,63
J519,374,428,54
J520,1026,1124,97
J521,1493,1561,63
J522,579,633,51
J523,928,983,54
J524,686,771,81
J525,1271,1317,42
J526,905,995,86
J527,142,171,26
J528,1127,1205,74
J529,122,180,57
J530,787,856,68
J531,751,784,29
J532,114,165,47
J533,1811,1894,83
J534,1500,1578,75
J535,741,832,91
J536,762,824,58
J537,818,888,67
J538,1860,1932,67
J539,1197,1233,33
J540,663,702,38
J541,760,780,20
J542,1,100,98
J543,429,461,30
J544,580,656,75
J545,59,86,23
J546,1095,1158,60
J547,1697,1768,66
J548,904,953,47
J549,248,346,94
J550,461,532,68
J551,1824,1863,37
J552,1132,1189,56
J553,1808,1904,96
J554,58,135,75
J555,16,87,68
J556,969,1014,43
J557,797,835,37
J558,1303,1391,85
J559,1288,1388,95
J560,894,954,58
J561,1312,1349,32
J562,132,165,30
J563,136,197,61
J564,983,1047,61
J565,1832,1932,100
J566,1320,1385,62
J567,463,559,94
J568,1328,1376,45
J569,107,143,31
J570,55,145,86
J571,491,582,87
J572,369,400,30
J573,1689,1773,80
J574,583,655,70
J575,1355,1437,78
J576,415,468,49
J577,702,764,58
J578,1192,1233,37
J579,1270,1340,66
J580,645,714,65
J581,417,507,87
J582,1478,1508,27
J583,1290,1350,59
J584,1785,1869,83
J585,1686,1729,43
J586,246,328,78
J587,1725,1796,70
J588,382,442,60
J589,1022,1084,61
J590,1803,1877,69
J591,485,515,27
J592,798,865,66
J593,584,628,42
J594,540,604,64
J595,1500,1563,63
J596,452,500,46
J597,355,435,76
J598,503,547,41
J599,442,493,46
J600,1248,1315,66
J601,1401,1447,42
J602,1226,1300,70
J603,1225,1300,74
J604,619,722,100
J605,115,182,67
J606,1761,1852,88
J607,37,123,82
J608,550,596,42
J609,1405,1481,73
J610,797,849,48
J611,709,794,82
J612,990,1090,99
J613,1469,1506,34
J614,1771,1839,63
J615,1195,1235,38
J616,715,752,33
J617,1743,1783,38
J618,1289,1374,81
J619,1768,1810,39
J620,1010,1077,67
J621,712,811,94
J622,1277,1322,45
J623,1215,1307,90
J624,1828,1927,94
J625,1109,1167,56
J626,1713,1790,72
J627,23,83,57
J628,1506,1599,91
J629,981,1057,74
J630,372,465,92
J631,1429,1487,57
J632,1709,1804,92
J633,664,702,34
J634,655,700,40
J635,354,440,82
J636,954,1025,70
J637,1133,1209,72
J638,219,290,66
J639,1243,1273,27
J640,340,389,45
J641,245,286,41
J642,1101,1191,90
J643,1779,1852,69
J644,647,735,85
J645,136,194,55
J646,1402,1459,55
J647,535,584,49
J648,226,276,47
J649,889,957,67
J650,757,815,53
J651,543,590,43
J652,409,499,85
J653,506,556,48
J654,1503,1569,64
J655,202,240,33
J656,1538,1575,37
J657,937,987,48
J658,670,705,34
J659,88,134,41
J660,552,638,82
J661,763,803,37
J662,1033,1111,74
J663,876,972,93
J664,605,661,52
J665,1200,1257,54
J666,96,135,39
J667,884,930,41
J668,433,454,20
J669,1493,1578,84
J670,527,594,67
J671,1141,1245,100
J672,416,481,65
J673,446,491,40
J674,993,1025,29
J675,307,363,56
J676,690,784,89
J677,1497,1595,97
J678,281,334,53
J679,164,268,99
J680,196,233,37
J681,1289,1323,30
J682,1451,1524,70
J683,1359,1453,90
J684,540,617,76
J685,144,166,20
J686,350,423,73
J687,690,718,24
J688,1709,1772,61
J689,91,125,33
J690,24,97,69
J691,1367,1448,76
J692,1285,1347,61
J693,927,1004,76
J694,708,729,20
J695,324,376,49
J696,197,270,70
J697,1174,1234,60
J698,1365,1458,89
J699,594,645,51
J700,832,855,23
J701,695,791,95
J702,931,980,45
J703,544,634,85
J704,781,882,96
J705,1069,1119,46
J706,1305,1381,74
J707,365,396,28
J708,1087,1171,84
J709,1192,1252,56
J710,899,941,38
J711,632,672,36
J712,463,506,41
J713,605,692,87
J714,1023,1052,29
J715,1644,1726,81
J716,42,115,73
J717,970,996,22
J718,120,145,20
J719,1780,1868,85
J720,99,122,21
J721,625,685,57
J722,616,700,82
J723,633,674,36
J724,182,277,92
J725,233,263,25
J726,487,531,44
J727,1526,1569,40
J728,1533,1625,87
J729,285,375,85
J730,170,216,41
J731,1050,1112,58
J732,1016,1036,20
J733,1385,1454,66
J734,864,899,30
J735,1148,1213,62
J736,954,1031,75
J737,60,159,97
J738,986,1050,59
J739,1612,1668,53
J740,422,476,52
J741,1333,1367,32
J742,862,946,81
J743,1475,1522,45
J744,120,221,96
J745,1198,1248,50
J746,824,923,98
J747,372,443,69
J748,1340,1373,32
J749,927,1013,84
J750,1810,1888,75
J751,1182,1276,92
J752,883,951,68
J753,1501,1570,66
J754,1852,1923,66
J755,559,633,70
J756,283,332,48
J757,1569,1618,45
J758,1316,1342,23
J759,1238,1274,33
J760,980,1064,81
J761,1031,1119,84
J762,1255,1331,75
J763,809,889,80
J764,1465,1557,91
J765,399,425,22
J766,1673,1706,32
J767,1591,1665,70
J768,250,284,34
J769,440,538,96
J770,1752,1843,90
J771,892,967,74
J772,442,487,40
J773,865,968,100
J774,1283,1346,60
J775,60,147,85
J776,38,132,90
J777,650,717,63
J778,439,508,69
J779,408,464,56
J780,1819,1868,46
J781,1751,1803,51
J782,470,537,62
J783,683,718,31
J784,1585,1644,58
J785,425,518,89
J786,4,78,70
J787,1672,1731,58
J788,1543,1583,38
J789,145,241,94
J790,418,484,64
J791,706,746,39
J792,1873,1923,45
J793,1601,1692,91
J794,875,955,78
J795,1093,1123,27
J796,1185,1240,53
J797,411,501,87
J798,638,686,46
J799,219,253,31
J800,1466,1539,71
J801,488,585,95
J802,1245,1284,35
J803,51,87,35
J804,705,769,60
J805,458,501,41
J806,234,262,26
J807,1113,1210,97
J808,1827,1901,72
J809,596,687,91
J810,906,993,82
J811,1573,1650,76
J812,2,83,81
J813,757,801,41
J814,784,843,55
J815,1734,1782,45
J816,970,1040,68
J817,1499,1565,66
J818,676,768,89
J819,1016,1112,92
J820,22,102,77
J821,1466,1497,29
J822,479,526,43
J823,1351,1386,34
J824,1510,1554,42
J825,161,223,60
J826,10,100,89
J827,1797,1859,62
J828,109,210,98
J829,219,265,41
J830,925,1011,84
J831,1630,1712,82
J832,1387,1468,78
J833,1518,1608,90
J834,1825,1858,33
J835,413,443,30
J836,171,231,55
J837,59,122,62
J838,1466,1495,26
J839,253,281,24
J840,669,721,47
J841,1524,1604,76
J842,1570,1630,58
J843,1762,1784,21
J844,1323,1411,88
J845,1546,1597,47
J846,263,343,75
J847,912,980,64
J848,841,932,86
J849,280,364,80
J850,1761,1824,58
J851,160,217,56
J852,1116,1159,41
J853,1652,1731,76
J854,1066,1121,50
J855,652,742,88
J856,707,771,63
J857,764,821,57
J858,792,840,43
J859,1217,1278,58
J860,1045,1119,71
J861,206,258,47
J862,16,84,64
J863,903,969,66
J864,1085,1168,78
J865,516,617,97
J866,1096,1183,83
J867,1592,1679,82
J868,1736,1782,44
J869,1739,1775,31
J870,1666,1698,29
J871,811,892,76
J872,415,458,41
J873,1150,1191,37
J874,2,56,53
J875,1281,1327,45
J876,1383,1465,78
J877,594,631,35
J878,1665,1713,44
J879,3,37,32
J880,618,697,76
J881,92,193,96
J882,1604,1666,60
J883,1281,1326,42
J884,1157,1254,94
J885,1760,1823,59
J886,703,784,80
J887,414,446,28
J888,745,773,24
J889,712,741,29
J890,78,123,42
J891,670,710,40
J892,1744,1787,41
J893,1688,1783,94
J894,1456,1540,80
J895,128,216,88
J896,469,563,89
J897,291,355,60
J898,1147,1204,56
J899,1766,1832,64
J900,772,867,94
J901,878,961,78
J902,119,193,71
J903,1724,1795,71
J904,166,267,99
J905,626,701,73
J906,17,53,35
J907,835,872,32
J908,812,842,25
J909,1556,1631,74
J910,1731,1763,29
J911,544,571,25
J912,880,928,43
J913,1801,1868,64
J914,480,507,22
J915,731,831,96
J916,1533,1585,49
J917,1422,1491,67
J918,1259,1316,56
J919,745,799,49
J920,502,527,20
J921,995,1037,40
J922,282,330,44
J923,1555,1639,80
J924,1685,1783,95
J925,1539,1583,41
J926,782,838,52
J927,189,260,70
J928,1338,1406,68
J929,1788,1839,46
J930,742,837,93
J931,621,679,53
J932,1322,1394,68
J933,316,396,75
J934,1059,1123,64
J935,660,720,56
J936,1490,1546,55
J937,1498,1547,44
J938,1337,1408,70
J939,1072,1120,47
J940,1784,1855,67
J941,920,974,53
J942,1527,1562,35
J943,1170,1255,85
J944,846,940,94
J945,1120,1223,99
J946,639,702,59
J947,257,327,65
J948,271,360,87
J949,1648,1693,42
J950,535,608,69
J951,331,386,50
J952,1565,1663,95
J953,398,430,30
J954,1158,1184,21
J955,1785,1867,82
J956,864,958,91
J957,1279,1316,34
J958,842,904,60
J959,1303,1372,65
J960,1753,1824,71
J961,399,478,79
J962,897,954,52
J963,543,581,34
J964,1760,1789,28
J965,1106,1203,95
J966,1553,1613,55
J967,1187,1243,51
J968,1869,1971,100
J969,101,173,72
J970,4,98,93
J971,1280,1326,45
J972,411,446,33
J973,1093,1134,41
J974,809,854,41
J975,48,126,78
J976,425,489,61
J977,1599,1673,73
J978,95,128,33
J979,1150,1183,28
J980,1380,1439,58
J981,911,955,43
J982,1412,1445,31
J983,1812,1844,29
J984,1351,1436,84
J985,485,524,38
J986,569,654,82
J987,1811,1839,27
J988,616,720,99
J989,1803,1868,65
J990,327,374,42
J991,54,156,99
J992,1577,1612,34
J993,1754,1788,33
J994,1137,1176,37
J995,1142,1192,47
J996,604,627,23
J997,512,592,76
J998,485,563,78
J999,1748,1823,71
J1000,1517,1621,100
