Job,Release,Deadline,processingTime
J148,338,1834,42
J149,335,1589,67
J150,24,1809,58
J151,537,1986,22
J152,821,1683,31
J153,163,1593,32
J154,508,1838,94
J155,79,1889,93
J156,177,1833,34
J157,692,1953,81
J158,633,1902,48
J159,874,1975,58
J160,614,1621,71
J161,721,1613,82
J162,377,1617,59
J163,551,1820,61
J164,463,1960,87
J165,519,1705,71
J166,291,1724,60
J167,603,1506,72
J168,189,1959,52
J169,470,1854,89
J170,630,1922,91
J171,414,1986,66
J172,639,1514,69
J173,524,1534,39
J174,646,1971,78
J175,619,1907,64
J176,94,1886,59
J177,496,1613,53
J178,619,1898,81
J179,153,1973,28
J180,71,1653,50
J181,49,1583,36
J182,810,1797,70
J183,561,1865,99
J184,269,1509,88
J185,252,1580,87
J186,211,1516,32
J187,84,1562,60
J188,63,1949,54
J189,625,1955,56
J190,719,1588,100
J191,671,1712,39
J192,900,1863,36
J193,574,1686,30
J194,742,1950,20
J195,160,1757,90
J196,158,1610,72
J197,496,1759,58
J198,385,1586,28
J199,896,1955,40
J200,528,1700,52
J201,699,1655,88
J202,337,1587,71
J203,64,1716,69
J204,286,1948,23
J205,312,1991,22
J206,88,1580,39
J207,869,1811,34
J208,238,1618,21
J209,9,1744,90
J210,190,1953,88
J211,750,1861,77
J212,345,1933,68
J213,854,1771,42
J214,193,1554,95
J215,635,1962,80
J216,313,1976,65
J217,615,1877,72
J218,841,1823,24
J219,262,1796,47
J220,315,1901,95
J221,641,1926,81
J222,827,1927,63
J223,242,1957,30
J224,107,1837,60
J225,620,1665,24
J226,488,1989,87
J227,84,1590,65
J228,511,1765,25
J229,848,1806,89
J230,40,1602,51
J231,345,1900,29
J232,142,1856,97
J233,120,1759,59
J234,860,1500,85
J235,865,1615,29
J236,281,1818,99
J237,751,1998,22
J238,11,1744,24
J239,219,1684,38
J240,757,1883,51
J241,836,1652,64
J242,648,1809,69
J243,35,1588,71
J244,506,1999,72
J245,773,1761,28
J246,306,1786,85
J247,808,1606,56
J248,330,1589,75
J249,19,1745,47
J250,283,1669,75
J251,643,1974,72
J252,329,1884,72
J253,216,1631,99
J254,524,1544,55
J255,413,1634,23
J256,295,1845,97
J257,628,1888,36
J258,89,1978,60
J259,636,1547,41
J260,260,1842,47
J261,658,1755,47
J262,661,1674,34
J263,467,1791,21
J264,171,1547,46
J265,532,1931,51
J266,117,1908,32
J267,304,1945,60
J268,596,1838,92
J269,765,1538,39
J270,736,1882,42
J271,775,1892,23
J272,693,1605,43
J273,36,1803,53
J274,647,1668,61
J275,865,1686,97
J276,176,1886,40
J277,51,1989,47
J278,165,1850,26
J279,690,1962,27
J280,722,1971,53
J281,107,1933,83
J282,817,1570,45
J283,491,1807,70
J284,508,1776,89
J285,371,1720,61
J286,859,1518,71
J287,186,1578,24
J288,225,1651,65
J289,373,1793,50
J290,640,1846,44
J291,393,1686,64
J292,726,1557,88
J293,196,1678,48
J294,548,1608,43
J295,28,1560,22
J296,304,1922,44
J297,555,1754,61
J298,314,1909,25
J299,168,1571,70
J300,633,1737,68
J301,365,1502,64
J302,715,1569,77
J303,31,1880,77
J304,217,1558,73
J305,303,1805,62
J306,56,1958,91
J307,494,1582,30
J308,63,1592,87
J309,247,1807,98
J310,614,1510,62
J311,392,1723,22
J312,820,1799,49
J313,637,1521,37
J314,188,1809,37
J315,240,1722,56
J316,554,1824,60
J317,175,1873,67
J318,692,1928,64
J319,676,1990,89
J320,354,1632,93
J321,344,1994,96
J322,33,1778,88
J323,375,1792,39
J324,507,1741,45
J325,76,1952,35
J326,610,1600,100
J327,147,1782,40
J328,612,1929,37
J329,552,1919,26
J330,896,1980,64
J331,727,1982,30
J332,804,1928,26
J333,153,1778,97
J334,270,1819,42
J335,303,1743,27
J336,215,1829,55
J337,779,1644,80
J338,708,1885,87
J339,144,1647,27
J340,47,1501,73
J341,543,1808,64
J342,74,1602,66
J343,694,1540,75
J344,808,1967,74
J345,291,1601,24
J346,839,1588,45
J347,733,1970,45
J348,96,1505,30
J349,299,1766,20
J350,538,1717,86
J351,95,1767,28
J352,684,1586,63
J353,205,1761,100
J354,64,1853,90
J355,67,1571,27
J356,139,1956,75
J357,781,1764,33
J358,526,1673,61
J359,137,1800,55
J360,122,1796,94
J361,73,1808,99
J362,161,1522,20
J363,559,1829,54
J364,793,1655,74
J365,368,1993,95
J366,538,1685,39
J367,468,1626,88
J368,464,1587,99
J369,668,1797,81
J370,27,1797,89
J371,584,1995,91
J372,268,1990,44
J373,701,1793,95
J374,714,1731,96
J375,166,1655,62
J376,324,1990,40
J377,871,1661,58
J378,547,1747,46
J379,300,1637,99
J380,882,1839,67
J381,323,1549,41
J382,817,1959,49
J383,653,1927,62
J384,181,1725,44
J385,318,1516,32
J386,6,1523,86
J387,898,1835,20
J388,183,1614,91
J389,382,1995,51
J390,396,1623,70
J391,453,1985,100
J392,298,1759,75
J393,352,1904,31
J394,99,1594,25
J395,417,1502,27
J396,168,1722,70
J397,572,1613,25
J398,352,1760,67
J399,900,1849,64
J400,1,1677,36
J401,99,1888,66
J402,587,1609,68
J403,361,1979,82
J404,444,1783,93
J405,402,1580,31
J406,460,1698,31
J407,216,1884,87
J408,95,1646,23
J409,130,1565,32
J410,449,1877,78
J411,777,1961,64
J412,326,1705,72
J413,804,1702,59
J414,818,1971,33
J415,385,1760,63
J416,728,1749,29
J417,735,1688,75
J418,590,1937,49
J419,168,1973,99
J420,292,1563,74
J421,548,1518,62
J422,899,1897,86
J423,834,1844,100
J424,629,1594,50
J425,237,1949,81
J426,364,1972,86
J427,451,1713,74
J428,865,1841,88
J429,507,1943,35
J430,860,1857,21
J431,782,1683,75
J432,760,1883,80
J433,202,1572,55
J434,369,1578,62
J435,555,1867,53
J436,677,1999,92
J437,792,1807,81
J438,502,1975,37
J439,760,1744,69
J440,637,1760,64
J441,761,1908,24
J442,261,1803,75
J443,711,1595,99
J444,181,1933,88
J445,471,1989,22
J446,313,1567,93
J447,3,1919,25
J448,790,1674,49
J449,323,1918,39
J450,859,1730,61
J451,237,1640,93
J452,685,1532,27
J453,452,1556,24
J454,231,1742,51
J455,65,1778,88
J456,168,1589,98
J457,6,1937,45
J458,526,1907,44
J459,226,1989,44
J460,514,1747,21
J461,358,1635,61
J462,416,1795,93
J463,725,1886,36
J464,676,1825,63
J465,632,1628,35
J466,99,1529,53
J467,728,1528,63
J468,71,1605,69
J469,52,1750,51
J470,376,1535,69
J471,866,1575,30
J472,721,1875,77
J473,526,1919,74
J474,715,1555,68
J475,148,1517,41
J476,646,1733,41
J477,886,1973,88
J478,484,1937,87
J479,376,1984,76
J480,444,1626,92
J481,277,1792,52
J482,274,1703,20
J483,341,1951,92
J484,805,1974,56
J485,162,1762,35
J486,166,1854,44
J487,678,1778,69
J488,667,1594,36
J489,827,1596,98
J490,74,1776,91
J491,831,1656,29
J492,83,1758,23
J493,691,1548,78
J494,8,1642,87
J495,848,1600,53
J496,120,1915,44
J497,597,1704,52
J498,541,1966,54
J499,7,1552,54
J500,372,1806,71
J501,754,1751,40
J502,741,1675,96
J503,870,1999,44
J504,251,1584,82
J505,342,1875,41
J506,216,1596,24
J507,477,1982,88
J508,331,1565,87
J509,176,1916,98
J510,593,1763,66
J511,841,1880,75
J512,374,1667,77
J513,825,1735,29
J514,280,1633,82
J515,115,1863,39
J516,767,1724,52
J517,516,1834,96
J518,714,1994,82
J519,88,1637,78
J520,765,1779,67
J521,617,1654,32
J522,10,1581,98
J523,521,1954,69
J524,693,1696,42
J525,184,1516,81
J526,226,1820,60
J527,409,1772,51
J528,196,1740,41
J529,309,1698,78
J530,342,1723,54
J531,713,1831,46
J532,755,1844,24
J533,57,1898,93
J534,196,1882,90
J535,544,1752,24
J536,264,1889,62
J537,130,1691,27
J538,723,1873,26
J539,430,1910,71
J540,255,1678,67
J541,376,1703,76
J542,28,1698,93
J543,142,1741,36
J544,258,1892,72
J545,736,1875,41
J546,543,1685,76
J547,812,1788,67
J548,815,1892,33
J549,152,1655,43
J550,527,1838,99
J551,65,1752,39
J552,40,1963,91
J553,640,1881,55
J554,785,1501,45
J555,417,1638,75
J556,171,1925,83
J557,112,1569,23
J558,824,1924,72
J559,570,1731,55
J560,650,1666,29
J561,555,1876,53
J562,176,1952,76
J563,896,1674,22
J564,262,1633,52
J565,351,1530,69
J566,626,1590,93
J567,878,1635,74
J568,104,1621,92
J569,106,1550,93
J570,882,1807,83
J571,420,1959,55
J572,399,1723,35
J573,535,1822,79
J574,591,1951,77
J575,690,1935,40
J576,528,1589,80
J577,866,1679,56
J578,695,1823,55
J579,452,1851,29
J580,614,1832,86
J581,716,1598,87
J582,682,1862,57
J583,811,1697,88
J584,545,1739,53
J585,343,1531,87
J586,803,1817,61
J587,383,1780,79
J588,146,1612,64
J589,625,1688,49
J590,78,1632,96
J591,871,1729,73
J592,668,1713,56
J593,175,1800,84
J594,228,1940,71
J595,290,1904,69
J596,768,1571,60
J597,451,1982,52
J598,207,1745,47
J599,662,1753,32
J600,162,1532,95
J601,621,1508,52
J602,326,1703,39
J603,376,1883,62
J604,81,1804,37
J605,63,1739,85
J606,166,1868,67
J607,766,1686,64
J608,367,1760,31
J609,112,1784,91
J610,687,1725,79
J611,624,1855,84
J612,191,1564,82
J613,419,1943,60
J614,857,1779,36
J615,476,1823,58
J616,171,1976,93
J617,232,1868,42
J618,195,1824,76
J619,133,1779,72
J620,318,1581,23
J621,816,1623,89
J622,814,1671,96
J623,517,1839,39
J624,323,1854,49
J625,755,1921,74
J626,41,1676,32
J627,307,1587,85
J628,100,1873,76
J629,749,1917,56
J630,642,1587,46
J631,72,1771,98
J632,95,1515,60
J633,142,1815,37
J634,182,1794,29
J635,898,1953,53
J636,50,1849,41
J637,324,1828,63
J638,480,1742,54
J639,760,1959,39
J640,513,1661,34
J641,610,1629,57
J642,60,1767,59
J643,548,1727,20
J644,811,1500,53
J645,370,1533,87
J646,663,1804,53
J647,752,1775,27
J648,453,1902,91
J649,496,1712,28
J650,518,1742,79
J651,883,1933,91
J652,331,1789,82
J653,531,1608,25
J654,172,1702,94
J655,293,1942,94
J656,363,1750,97
J657,279,1575,24
J658,222,1775,73
J659,876,1688,73
J660,899,1609,33
J661,269,1861,73
J662,593,1880,51
J663,458,1560,94
J664,886,1559,43
J665,747,1745,29
J666,414,1791,38
J667,236,1992,32
J668,579,1787,49
J669,767,1906,41
J670,171,1534,41
J671,129,1886,54
J672,219,1652,53
J673,803,1944,30
J674,729,1914,92
J675,436,1701,31
J676,877,1646,78
J677,889,1967,86
J678,218,1536,70
J679,455,1733,69
J680,770,1902,100
J681,495,1859,85
J682,305,1882,55
J683,198,1639,65
J684,838,1748,44
J685,749,1783,48
J686,884,1749,44
J687,444,1573,61
J688,505,1612,67
J689,241,1987,53
J690,25,1781,80
J691,612,1824,39
J692,544,1769,50
J693,638,1821,27
J694,480,1838,64
J695,535,1799,70
J696,732,1819,23
J697,236,1889,59
J698,65,1596,39
J699,203,1583,74
J700,119,1741,41
J701,129,1516,57
J702,893,1887,38
J703,215,1676,85
J704,392,1639,93
J705,340,1694,22
J706,884,1703,47
J707,139,1718,58
J708,310,1561,40
J709,243,1549,33
J710,405,1700,53
J711,200,1595,54
J712,747,1534,60
J713,584,1882,52
J714,615,1873,85
J715,848,1644,23
J716,651,1732,78
J717,526,2000,66
J718,740,1991,48
J719,751,1846,70
J720,704,1722,57
J721,346,1534,82
J722,409,1876,75
J723,841,1949,96
J724,656,1905,100
J725,797,1997,23
J726,19,1924,36
J727,547,1680,83
J728,873,1566,61
J729,621,1715,97
J730,297,1685,48
J731,560,1941,81
J732,824,1618,46
J733,79,1573,69
J734,205,1923,64
J735,251,1870,91
J736,97,1569,54
J737,622,1715,54
J738,192,1552,81
J739,108,1559,21
J740,97,1952,84
J741,85,1838,74
J742,214,1936,36
J743,445,1551,58
J744,380,1840,36
J745,711,1864,40
J746,888,1735,92
J747,577,1755,23
J748,296,1996,94
J749,226,1750,72
J750,876,1806,42
J751,647,1952,69
J752,537,1506,80
J753,822,1629,48
J754,769,1809,54
J755,579,1588,82
J756,58,1901,34
J757,889,1865,28
J758,244,1900,63
J759,592,1903,85
J760,164,1988,87
J761,774,1773,74
J762,487,1727,38
J763,898,1939,72
J764,304,1551,87
J765,133,1750,61
J766,137,1856,76
J767,223,1549,43
J768,230,1694,70
J769,851,1640,52
J770,59,1689,32
J771,887,1826,76
J772,59,1906,20
J773,790,1743,63
J774,676,1791,83
J775,179,1998,74
J776,752,1586,92
J777,160,1850,73
J778,800,1968,64
J779,516,1847,84
J780,298,1985,55
J781,692,1815,96
J782,522,1713,83
J783,642,1987,70
J784,818,1583,73
J785,104,1604,41
J786,160,1679,77
J787,689,1852,94
J788,51,1762,66
J789,9,1770,78
J790,539,1718,66
J791,777,1845,45
J792,862,1972,98
J793,542,1655,68
J794,145,1986,98
J795,891,1697,20
J796,142,1567,87
J797,602,1864,32
J798,299,1526,62
J799,657,1531,83
J800,301,1745,85
J801,306,1722,87
J802,455,1991,91
J803,123,1865,45
J804,840,1589,23
J805,328,1799,50
J806,132,1746,47
J807,820,1938,86
J808,312,1631,28
J809,218,1804,57
J810,648,1798,26
J811,222,1788,91
J812,225,1756,91
J813,712,1520,24
J814,329,1616,51
J815,898,1519,93
J816,776,1807,42
J817,131,1798,63
J818,389,1670,40
J819,55,1749,56
J820,268,1858,78
J821,508,1637,43
J822,654,1511,67
J823,839,1622,46
J824,182,1934,85
J825,79,1952,63
J826,827,1918,98
J827,26,1898,49
J828,44,1915,30
J829,739,1733,39
J830,361,1860,57
J831,651,1959,43
J832,606,1978,89
J833,502,1518,37
J834,810,1982,75
J835,760,1838,44
J836,869,1665,100
J837,328,1982,52
J838,691,1564,27
J839,888,1559,71
J840,545,1584,21
J841,869,1933,60
J842,194,1533,46
J843,591,1522,44
J844,873,1888,81
J845,16,1661,98
J846,288,1711,71
J847,655,1513,83
J848,385,1872,75
J849,57,1984,84
J850,197,1888,57
J851,132,1943,36
J852,510,1538,68
J853,447,1950,86
J854,473,1852,97
J855,145,1721,77
J856,249,1603,87
J857,81,1687,55
J858,864,1737,28
J859,799,1766,43
J860,129,1551,86
J861,891,1690,66
J862,533,1591,60
J863,647,1836,57
J864,264,1628,53
J865,303,1510,94
J866,690,1543,92
J867,217,1795,84
J868,443,1626,49
J869,595,1634,38
J870,431,1591,38
J871,291,1566,28
J872,606,1959,42
J873,872,1560,39
J874,58,1935,70
J875,212,1893,95
J876,702,1608,30
J877,385,1667,21
J878,265,1988,39
J879,377,1788,87
J880,267,1916,35
J881,156,1922,26
J882,73,1788,60
J883,486,1524,99
J884,676,1774,94
J885,722,1547,53
J886,492,1633,97
J887,181,1592,74
J888,586,1684,50
J889,777,1696,80
J890,121,1799,81
J891,431,1814,48
J892,410,1518,71
J893,436,1918,43
J894,560,1747,80
J895,186,1775,64
J896,178,1745,39
J897,272,1914,39
J898,799,1956,20
J899,867,1570,29
J900,516,1871,36
J901,807,1749,59
J902,143,1771,59
J903,331,1790,79
J904,375,1813,40
J905,782,1519,93
J906,517,1594,76
J907,220,1840,92
J908,321,1583,61
J909,581,1959,36
J910,238,1809,87
J911,22,1788,60
J912,616,1907,28
J913,768,1829,66
J914,554,1936,61
J915,610,1505,95
J916,256,1915,88
J917,343,1818,61
J918,519,1700,73
J919,567,1581,30
J920,60,1880,43
J921,650,1805,43
J922,860,1709,62
J923,528,1628,20
J924,571,1573,65
J925,158,1821,59
J926,101,1896,72
J927,671,1914,37
J928,783,1533,48
J929,78,1507,97
J930,786,1781,62
J931,277,1553,20
J932,683,1875,42
J933,292,1522,49
J934,831,1889,45
J935,56,1880,29
J936,157,1941,26
J937,786,1672,80
J938,569,1920,47
J939,427,1851,75
J940,554,1664,91
J941,184,1771,25
J942,899,1631,59
J943,844,1892,27
J944,302,1651,91
J945,103,1983,63
J946,473,1666,77
J947,239,1526,94
J948,14,1611,76
J949,487,1993,53
J950,674,1680,45
J951,242,1723,66
J952,348,1640,61
J953,111,1926,41
J954,544,1617,99
J955,898,1822,68
J956,103,1610,77
J957,639,1682,57
J958,494,1971,83
J959,590,1709,76
J960,580,1896,97
J961,502,1847,60
J962,372,1909,59
J963,457,1537,22
J964,52,1563,60
J965,352,1613,70
J966,520,1876,92
J967,462,1734,71
J968,537,1596,58
J969,845,1913,27
J970,223,1644,91
J971,700,1952,65
J972,63,1537,54
J973,117,1501,28
J974,548,1785,64
J975,207,1641,35
J976,861,1808,70
J977,226,1872,48
J978,792,1985,94
J979,314,1914,44
J980,187,1803,50
J981,511,1575,25
J982,712,1936,88
J983,380,1633,37
J984,276,1821,95
J985,167,1617,28
J986,328,1725,98
J987,279,1898,94
J988,524,1706,69
J989,762,1727,29
J990,788,1761,36
J991,92,1788,59
J992,330,1966,70
J993,752,1872,84
J994,55,1585,98
J995,669,1714,83
J996,514,1742,73
J997,386,1546,83
J998,832,1768,24
J999,711,1596,76
J1000,632,1869,59
