Job,Release,Deadline,processingTime
J133,397,458,38
J134,400,457,33
J135,403,456,28
J136,406,455,23
J137,409,475,39
J138,412,474,34
J139,415,473,29
J140,418,452,24
J141,421,472,40
J142,424,471,35
J143,427,470,30
J144,430,469,25
J145,433,468,20
J146,436,488,36
J147,439,487,31
J148,442,486,26
J149,445,485,21
J150,448,505,37
J151,451,504,32
J152,454,503,27
J153,457,502,22
J154,460,522,38
J155,463,521,33
J156,466,520,28
J157,469,519,23
J158,472,539,39
J159,475,538,34
J160,478,517,29
J161,481,516,24
J162,484,536,40
J163,487,535,35
J164,490,534,30
J165,493,533,25
J166,496,532,20
J167,499,552,36
J168,502,551,31
J169,505,550,26
J170,508,549,21
J171,511,569,37
J172,514,568,32
J173,517,567,27
J174,520,566,22
J175,523,586,38
J176,526,585,33
J177,529,584,28
J178,532,583,23
J179,535,603,39
J180,538,582,34
J181,541,581,29
J182,544,580,24
J183,547,600,40
J184,550,599,35
J185,553,598,30
J186,556,597,25
J187,559,596,20
J188,562,616,36
J189,565,615,31
J190,568,614,26
J191,571,613,21
J192,574,633,37
J193,577,632,32
J194,580,631,27
J195,583,630,22
J196,586,650,38
J197,589,649,33
J198,592,648,28
J199,595,647,23
J200,598,647,39
J201,601,646,34
J202,604,645,29
J203,607,644,24
J204,610,664,40
J205,613,663,35
J206,616,662,30
J207,619,661,25
J208,622,660,20
J209,625,680,36
J210,628,679,31
J211,631,678,26
J212,634,677,21
J213,637,697,37
J214,640,696,32
J215,643,695,27
J216,646,694,22
J217,649,714,38
J218,652,713,33
J219,655,712,28
J220,658,691,23
J221,661,711,39
J222,664,710,34
J223,667,709,29
J224,670,708,24
J225,673,728,40
J226,676,727,35
J227,679,726,30
J228,682,725,25
J229,685,724,20
J230,688,744,36
J231,691,743,31
J232,694,742,26
J233,697,741,21
J234,700,761,37
J235,703,760,32
J236,706,759,27
J237,709,758,22
J238,712,778,38
J239,715,777,33
J240,718,756,28
J241,721,755,23
J242,724,775,39
J243,727,774,34
J244,730,773,29
J245,733,772,24
J246,736,792,40
J247,739,791,35
J248,742,790,30
J249,745,789,25
J250,748,788,20
J251,751,808,36
J252,754,807,31
J253,757,806,26
J254,760,805,21
J255,763,825,37
J256,766,824,32
J257,769,823,27
J258,772,822,22
J259,775,842,38
J260,778,821,33
J261,781,820,28
J262,784,819,23
J263,787,839,39
J264,790,838,34
J265,793,837,29
J266,796,836,24
J267,799,856,40
J268,802,855,35
J269,805,854,30
J270,808,853,25
J271,811,852,20
J272,814,872,36
J273,817,871,31
J274,820,870,26
J275,823,869,21
J276,826,889,37
J277,829,888,32
J278,832,887,27
J279,835,886,22
J280,838,886,38
J281,841,885,33
J282,844,884,28
J283,847,883,23
J284,850,903,39
J285,853,902,34
J286,856,901,29
J287,859,900,24
J288,862,920,40
J289,865,919,35
J290,868,918,30
J291,871,917,25
J292,874,916,20
J293,877,936,36
J294,880,935,31
J295,883,934,26
J296,886,933,21
J297,889,953,37
J298,892,952,32
J299,895,951,27
J300,898,930,22
J301,901,950,38
J302,904,949,33
J303,907,948,28
J304,910,947,23
J305,913,967,39
J306,916,966,34
J307,919,965,29
J308,922,964,24
J309,925,984,40
J310,928,983,35
J311,931,982,30
J312,934,981,25
J313,937,980,20
J314,940,1000,36
J315,943,999,31
J316,946,998,26
J317,949,997,21
J318,952,1017,37
J319,955,1016,32
J320,958,995,27
J321,961,994,22
J322,964,1014,38
J323,967,1013,33
J324,970,1012,28
J325,973,1011,23
J326,976,1031,39
J327,979,1030,34
J328,982,1029,29
J329,985,1028,24
J330,988,1048,40
J331,991,1047,35
J332,994,1046,30
J333,997,1045,25
J334,1000,1044,20
J335,1003,1064,36
J336,1006,1063,31
J337,1009,1062,26
J338,1012,1061,21
J339,1015,1081,37
J340,1018,1060,32
J341,1021,1059,27
J342,1024,1058,22
J343,1027,1078,38
J344,1030,1077,33
J345,1033,1076,28
J346,1036,1075,23
J347,1039,1095,39
J348,1042,1094,34
J349,1045,1093,29
J350,1048,1092,24
J351,1051,1112,40
J352,1054,1111,35
J353,1057,1110,30
J354,1060,1109,25
J355,1063,1108,20
J356,1066,1128,36
J357,1069,1127,31
J358,1072,1126,26
J359,1075,1125,21
J360,1078,1125,37
J361,1081,1124,32
J362,1084,1123,27
J363,1087,1122,22
J364,1090,1142,38
J365,1093,1141,33
J366,1096,1140,28
J367,1099,1139,23
J368,1102,1159,39
J369,1105,1158,34
J370,1108,1157,29
J371,1111,1156,24
J372,1114,1176,40
J373,1117,1175,35
J374,1120,1174,30
J375,1123,1173,25
J376,1126,1172,20
J377,1129,1192,36
J378,1132,1191,31
J379,1135,1190,26
J380,1138,1169,21
J381,1141,1189,37
J382,1144,1188,32
J383,1147,1187,27
J384,1150,1186,22
J385,1153,1206,38
J386,1156,1205,33
J387,1159,1204,28
J388,1162,1203,23
J389,1165,1223,39
J390,1168,1222,34
J391,1171,1221,29
J392,1174,1220,24
J393,1177,1240,40
J394,1180,1239,35
J395,1183,1238,30
J396,1186,1237,25
J397,1189,1236,20
J398,1192,1256,36
J399,1195,1255,31
J400,1198,1234,26
J401,1201,1233,21
J402,1204,1253,37
J403,1207,1252,32
J404,1210,1251,27
J405,1213,1250,22
J406,1216,1270,38
J407,1219,1269,33
J408,1222,1268,28
J409,1225,1267,23
J410,1228,1287,39
J411,1231,1286,34
J412,1234,1285,29
J413,1237,1284,24
J414,1240,1304,40
J415,1243,1303,35
J416,1246,1302,30
J417,1249,1301,25
J418,1252,1300,20
J419,1255,1320,36
J420,1258,1299,31
J421,1261,1298,26
J422,1264,1297,21
J423,1267,1317,37
J424,1270,1316,32
J425,1273,1315,27
J426,1276,1314,22
J427,1279,1334,38
J428,1282,1333,33
J429,1285,1332,28
J430,1288,1331,23
J431,1291,1351,39
J432,1294,1350,34
J433,1297,1349,29
J434,1300,1348,24
J435,1303,1368,40
J436,1306,1367,35
J437,1309,1366,30
J438,1312,1365,25
J439,1315,1364,20
J440,1318,1364,36
J441,1321,1363,31
J442,1324,1362,26
J443,1327,1361,21
J444,1330,1381,37
J445,1333,1380,32
J446,1336,1379,27
J447,1339,1378,22
J448,1342,1398,38
J449,1345,1397,33
J450,1348,1396,28
J451,1351,1395,23
J452,1354,1415,39
J453,1357,1414,34
J454,1360,1413,29
J455,1363,1412,24
J456,1366,1432,40
J457,1369,1431,35
J458,1372,1430,30
J459,1375,1429,25
J460,1378,1408,20
J461,1381,1428,36
J462,1384,1427,31
J463,1387,1426,26
J464,1390,1425,21
J465,1393,1445,37
J466,1396,1444,32
J467,1399,1443,27
J468,1402,1442,22
J469,1405,1462,38
J470,1408,1461,33
J471,1411,1460,28
J472,1414,1459,23
J473,1417,1479,39
J474,1420,1478,34
J475,1423,1477,29
J476,1426,1476,24
J477,1429,1496,40
J478,1432,1495,35
J479,1435,1494,30
J480,1438,1473,25
J481,1441,1472,20
J482,1444,1492,36
J483,1447,1491,31
J484,1450,1490,26
J485,1453,1489,21
J486,1456,1509,37
J487,1459,1508,32
J488,1462,1507,27
J489,1465,1506,22
J490,1468,1526,38
J491,1471,1525,33
J492,1474,1524,28
J493,1477,1523,23
J494,1480,1543,39
J495,1483,1542,34
J496,1486,1541,29
J497,1489,1540,24
J498,1492,1560,40
J499,1495,1559,35
J500,1498,1538,30
J501,1501,1537,25
J502,1504,1536,20
J503,1507,1556,36
J504,1510,1555,31
J505,1513,1554,26
J506,1516,1553,21
J507,1519,1573,37
J508,1522,1572,32
J509,1525,1571,27
J510,1528,1570,22
J511,1531,1590,38
J512,1534,1589,33
J513,1537,1588,28
J514,1540,1587,23
J515,1543,1607,39
J516,1546,1606,34
J517,1549,1605,29
J518,1552,1604,24
J519,1555,1624,40
J520,1558,1603,35
J521,1561,1602,30
J522,1564,1601,25
J523,1567,1600,20
J524,1570,1620,36
J525,1573,1619,31
J526,1576,1618,26
J527,1579,1617,21
J528,1582,1637,37
J529,1585,1636,32
J530,1588,1635,27
J531,1591,1634,22
J532,1594,1654,38
J533,1597,1653,33
J534,1600,1652,28
J535,1603,1651,23
J536,1606,1671,39
J537,1609,1670,34
J538,1612,1669,29
J539,1615,1668,24
J540,1618,1668,40
J541,1621,1667,35
J542,1624,1666,30
J543,1627,1665,25
J544,1630,1664,20
J545,1633,1684,36
J546,1636,1683,31
J547,1639,1682,26
J548,1642,1681,21
J549,1645,1701,37
J550,1648,1700,32
J551,1651,1699,27
J552,1654,1698,22
J553,1657,1718,38
J554,1660,1717,33
J555,1663,1716,28
J556,1666,1715,23
J557,1669,1735,39
J558,1672,1734,34
J559,1675,1733,29
J560,1678,1712,24
J561,1681,1732,40
J562,1684,1731,35
J563,1687,1730,30
J564,1690,1729,25
J565,1693,1728,20
J566,1696,1748,36
J567,1699,1747,31
J568,1702,1746,26
J569,1705,1745,21
J570,1708,1765,37
J571,1711,1764,32
J572,1714,1763,27
J573,1717,1762,22
J574,1720,1782,38
J575,1723,1781,33
J576,1726,1780,28
J577,1729,1779,23
J578,1732,1799,39
J579,1735,1798,34
J580,1738,1777,29
J581,1741,1776,24
J582,1744,1796,40
J583,1747,1795,35
J584,1750,1794,30
J585,1753,1793,25
J586,1756,1792,20
J587,1759,1812,36
J588,1762,1811,31
J589,1765,1810,26
J590,1768,1809,21
J591,1771,1829,37
J592,1774,1828,32
J593,1777,1827,27
J594,1780,1826,22
J595,1783,1846,38
J596,1786,1845,33
J597,1789,1844,28
J598,1792,1843,23
J599,1795,1863,39
J600,1798,1842,34
J601,1801,1841,29
J602,1804,1840,24
J603,1807,1860,40
J604,1810,1859,35
J605,1813,1858,30
J606,1816,1857,25
J607,1819,1856,20
J608,1822,1876,36
J609,1825,1875,31
J610,1828,1874,26
J611,1831,1873,21
J612,1834,1893,37
J613,1837,1892,32
J614,1840,1891,27
J615,1843,1890,22
J616,1846,1910,38
J617,1849,1909,33
J618,1852,1908,28
J619,1855,1907,23
J620,1858,1907,39
J621,1861,1906,34
J622,1864,1905,29
J623,1867,1904,24
J624,1870,1924,40
J625,1873,1923,35
J626,1876,1922,30
J627,1879,1921,25
J628,1882,1920,20
J629,1885,1940,36
J630,1888,1939,31
J631,1891,1938,26
J632,1894,1937,21
J633,1897,1957,37
J634,1900,1956,32
J635,3,55,27
J636,6,54,22
J637,9,74,38
J638,12,73,33
J639,15,72,28
J640,18,51,23
J641,21,71,39
J642,24,70,34
J643,27,69,29
J644,30,68,24
J645,33,88,40
J646,36,87,35
J647,39,86,30
J648,42,85,25
J649,45,84,20
J650,48,104,36
J651,51,103,31
J652,54,102,26
J653,57,101,21
J654,60,121,37
J655,63,120,32
J656,66,119,27
J657,69,118,22
J658,72,138,38
J659,75,137,33
J660,78,116,28
J661,81,115,23
J662,84,135,39
J663,87,134,34
J664,90,133,29
J665,93,132,24
J666,96,152,40
J667,99,151,35
J668,102,150,30
J669,105,149,25
J670,108,148,20
J671,111,168,36
J672,114,167,31
J673,117,166,26
J674,120,165,21
J675,123,185,37
J676,126,184,32
J677,129,183,27
J678,132,182,22
J679,135,202,38
J680,138,181,33
J681,141,180,28
J682,144,179,23
J683,147,199,39
J684,150,198,34
J685,153,197,29
J686,156,196,24
J687,159,216,40
J688,162,215,35
J689,165,214,30
J690,168,213,25
J691,171,212,20
J692,174,232,36
J693,177,231,31
J694,180,230,26
J695,183,229,21
J696,186,249,37
J697,189,248,32
J698,192,247,27
J699,195,246,22
J700,198,246,38
J701,201,245,33
J702,204,244,28
J703,207,243,23
J704,210,263,39
J705,213,262,34
J706,216,261,29
J707,219,260,24
J708,222,280,40
J709,225,279,35
J710,228,278,30
J711,231,277,25
J712,234,276,20
J713,237,296,36
J714,240,295,31
J715,243,294,26
J716,246,293,21
J717,249,313,37
J718,252,312,32
J719,255,311,27
J720,258,290,22
J721,261,310,38
J722,264,309,33
J723,267,308,28
J724,270,307,23
J725,273,327,39
J726,276,326,34
J727,279,325,29
J728,282,324,24
J729,285,344,40
J730,288,343,35
J731,291,342,30
J732,294,341,25
J733,297,340,20
J734,300,360,36
J735,303,359,31
J736,306,358,26
J737,309,357,21
J738,312,377,37
J739,315,376,32
J740,318,355,27
J741,321,354,22
J742,324,374,38
J743,327,373,33
J744,330,372,28
J745,333,371,23
J746,336,391,39
J747,339,390,34
J748,342,389,29
J749,345,388,24
J750,348,408,40
J751,351,407,35
J752,354,406,30
J753,357,405,25
J754,360,404,20
J755,363,424,36
J756,366,423,31
J757,369,422,26
J758,372,421,21
J759,375,441,37
J760,378,420,32
J761,381,419,27
J762,384,418,22
J763,387,438,38
J764,390,437,33
J765,393,436,28
J766,396,435,23
J767,399,455,39
J768,402,454,34
J769,405,453,29
J770,408,452,24
J771,411,472,40
J772,414,471,35
J773,417,470,30
J774,420,469,25
J775,423,468,20
J776,426,488,36
J777,429,487,31
J778,432,486,26
J779,435,485,21
J780,438,485,37
J781,441,484,32
J782,444,483,27
J783,447,482,22
J784,450,502,38
J785,453,501,33
J786,456,500,28
J787,459,499,23
J788,462,519,39
J789,465,518,34
J790,468,517,29
J791,471,516,24
J792,474,536,40
J793,477,535,35
J794,480,534,30
J795,483,533,25
J796,486,532,20
J797,489,552,36
J798,492,551,31
J799,495,550,26
J800,498,529,21
J801,501,549,37
J802,504,548,32
J803,507,547,27
J804,510,546,22
J805,513,566,38
J806,516,565,33
J807,519,564,28
J808,522,563,23
J809,525,583,39
J810,528,582,34
J811,531,581,29
J812,534,580,24
J813,537,600,40
J814,540,599,35
J815,543,598,30
J816,546,597,25
J817,549,596,20
J818,552,616,36
J819,555,615,31
J820,558,594,26
J821,561,593,21
J822,564,613,37
J823,567,612,32
J824,570,611,27
J825,573,610,22
J826,576,630,38
J827,579,629,33
J828,582,628,28
J829,585,627,23
J830,588,647,39
J831,591,646,34
J832,594,645,29
J833,597,644,24
J834,600,664,40
J835,603,663,35
J836,606,662,30
J837,609,661,25
J838,612,660,20
J839,615,680,36
J840,618,659,31
J841,621,658,26
J842,624,657,21
J843,627,677,37
J844,630,676,32
J845,633,675,27
J846,636,674,22
J847,639,694,38
J848,642,693,33
J849,645,692,28
J850,648,691,23
J851,651,711,39
J852,654,710,34
J853,657,709,29
J854,660,708,24
J855,663,728,40
J856,666,727,35
J857,669,726,30
J858,672,725,25
J859,675,724,20
J860,678,724,36
J861,681,723,31
J862,684,722,26
J863,687,721,21
J864,690,741,37
J865,693,740,32
J866,696,739,27
J867,699,738,22
J868,702,758,38
J869,705,757,33
J870,708,756,28
J871,711,755,23
J872,714,775,39
J873,717,774,34
J874,720,773,29
J875,723,772,24
J876,726,792,40
J877,729,791,35
J878,732,790,30
J879,735,789,25
J880,738,768,20
J881,741,788,36
J882,744,787,31
J883,747,786,26
J884,750,785,21
J885,753,805,37
J886,756,804,32
J887,759,803,27
J888,762,802,22
J889,765,822,38
J890,768,821,33
J891,771,820,28
J892,774,819,23
J893,777,839,39
J894,780,838,34
J895,783,837,29
J896,786,836,24
J897,789,856,40
J898,792,855,35
J899,795,854,30
J900,798,833,25
J901,801,832,20
J902,804,852,36
J903,807,851,31
J904,810,850,26
J905,813,849,21
J906,816,869,37
J907,819,868,32
J908,822,867,27
J909,825,866,22
J910,828,886,38
J911,831,885,33
J912,834,884,28
J913,837,883,23
J914,840,903,39
J915,843,902,34
J916,846,901,29
J917,849,900,24
J918,852,920,40
J919,855,919,35
J920,858,898,30
J921,861,897,25
J922,864,896,20
J923,867,916,36
J924,870,915,31
J925,873,914,26
J926,876,913,21
J927,879,933,37
J928,882,932,32
J929,885,931,27
J930,888,930,22
J931,891,950,38
J932,894,949,33
J933,897,948,28
J934,900,947,23
J935,903,967,39
J936,906,966,34
J937,909,965,29
J938,912,964,24
J939,915,984,40
J940,918,963,35
J941,921,962,30
J942,924,961,25
J943,927,960,20
J944,930,980,36
J945,933,979,31
J946,936,978,26
J947,939,977,21
J948,942,997,37
J949,945,996,32
J950,948,995,27
J951,951,994,22
J952,954,1014,38
J953,957,1013,33
J954,960,1012,28
J955,963,1011,23
J956,966,1031,39
J957,969,1030,34
J958,972,1029,29
J959,975,1028,24
J960,978,1028,40
J961,981,1027,35
J962,984,1026,30
J963,987,1025,25
J964,990,1024,20
J965,993,1044,36
J966,996,1043,31
J967,999,1042,26
J968,1002,1041,21
J969,1005,1061,37
J970,1008,1060,32
J971,1011,1059,27
J972,1014,1058,22
J973,1017,1078,38
J974,1020,1077,33
J975,1023,1076,28
J976,1026,1075,23
J977,1029,1095,39
J978,1032,1094,34
J979,1035,1093,29
J980,1038,1072,24
J981,1041,1092,40
J982,1044,1091,35
J983,1047,1090,30
J984,1050,1089,25
J985,1053,1088,20
J986,1056,1108,36
J987,1059,1107,31
J988,1062,1106,26
J989,1065,1105,21
J990,1068,1125,37
J991,1071,1124,32
J992,1074,1123,27
J993,1077,1122,22
J994,1080,1142,38
J995,1083,1141,33
J996,1086,1140,28
J997,1089,1139,23
J998,1092,1159,39
J999,1095,1158,34
J1000,1098,1137,29
