Busy Time
Capacity
2
Job,Release,Deadline,processingTime
J220,439,468,23
J221,441,487,39
J222,443,485,34
J223,445,483,29
J224,447,474,24
J225,449,493,40
J226,451,491,35
J227,453,489,30
J228,455,487,25
J229,457,485,20
J230,459,504,36
J231,461,495,31
J232,463,493,26
J233,465,491,21
J234,467,510,37
J235,469,508,32
J236,471,506,27
J237,473,504,22
J238,475,516,38
J239,477,514,33
J240,479,512,28
J241,481,510,23
J242,483,529,39
J243,485,527,34
J244,487,525,29
J245,489,516,24
J246,491,535,40
J247,493,533,35
J248,495,531,30
J249,497,529,25
J250,499,527,20
J251,501,546,36
J252,503,537,31
J253,505,535,26
J254,507,533,21
J255,509,552,37
J256,511,550,32
J257,513,548,27
J258,515,546,22
J259,517,558,38
J260,519,556,33
J261,521,554,28
J262,523,552,23
J263,525,571,39
J264,527,569,34
J265,529,567,29
J266,531,558,24
J267,533,577,40
J268,535,575,35
J269,537,573,30
J270,539,571,25
J271,541,569,20
J272,543,588,36
J273,545,579,31
J274,547,577,26
J275,549,575,21
J276,551,594,37
J277,553,592,32
J278,555,590,27
J279,557,588,22
J280,559,600,38
J281,561,598,33
J282,563,596,28
J283,565,594,23
J284,567,613,39
J285,569,611,34
J286,571,609,29
J287,573,600,24
J288,575,619,40
J289,577,617,35
J290,579,615,30
J291,581,613,25
J292,583,611,20
J293,585,630,36
J294,587,621,31
J295,589,619,26
J296,591,617,21
J297,593,636,37
J298,595,634,32
J299,597,632,27
J300,599,630,22
J301,601,642,38
J302,603,640,33
J303,605,638,28
J304,607,636,23
J305,609,655,39
J306,611,653,34
J307,613,651,29
J308,615,642,24
J309,617,661,40
J310,619,659,35
J311,621,657,30
J312,623,655,25
J313,625,653,20
J314,627,672,36
J315,629,663,31
J316,631,661,26
J317,633,659,21
J318,635,678,37
J319,637,676,32
J320,639,674,27
J321,641,672,22
J322,643,684,38
J323,645,682,33
J324,647,680,28
J325,649,678,23
J326,651,697,39
J327,653,695,34
J328,655,693,29
J329,657,684,24
J330,659,703,40
J331,661,701,35
J332,663,699,30
J333,665,697,25
J334,667,695,20
J335,669,714,36
J336,671,705,31
J337,673,703,26
J338,675,701,21
J339,677,720,37
J340,679,718,32
J341,681,716,27
J342,683,714,22
J343,685,726,38
J344,687,724,33
J345,689,722,28
J346,691,720,23
J347,693,739,39
J348,695,737,34
J349,697,735,29
J350,699,726,24
J351,701,745,40
J352,703,743,35
J353,705,741,30
J354,707,739,25
J355,709,737,20
J356,711,756,36
J357,713,747,31
J358,715,745,26
J359,717,743,21
J360,719,762,37
J361,721,760,32
J362,723,758,27
J363,725,756,22
J364,727,768,38
J365,729,766,33
J366,731,764,28
J367,733,762,23
J368,735,781,39
J369,737,779,34
J370,739,777,29
J371,741,768,24
J372,743,787,40
J373,745,785,35
J374,747,783,30
J375,749,781,25
J376,751,779,20
J377,753,798,36
J378,755,789,31
J379,757,787,26
J380,759,785,21
J381,761,804,37
J382,763,802,32
J383,765,800,27
J384,767,798,22
J385,769,810,38
J386,771,808,33
J387,773,806,28
J388,775,804,23
J389,777,823,39
J390,779,821,34
J391,781,819,29
J392,783,810,24
J393,785,829,40
J394,787,827,35
J395,789,825,30
J396,791,823,25
J397,793,821,20
J398,795,840,36
J399,797,831,31
J400,799,829,26
J401,801,827,21
J402,803,846,37
J403,805,844,32
J404,807,842,27
J405,809,840,22
J406,811,852,38
J407,813,850,33
J408,815,848,28
J409,817,846,23
J410,819,865,39
J411,821,863,34
J412,823,861,29
J413,825,852,24
J414,827,871,40
J415,829,869,35
J416,831,867,30
J417,833,865,25
J418,835,863,20
J419,837,882,36
J420,839,873,31
J421,841,871,26
J422,843,869,21
J423,845,888,37
J424,847,886,32
J425,849,884,27
J426,851,882,22
J427,853,894,38
J428,855,892,33
J429,857,890,28
J430,859,888,23
J431,861,907,39
J432,863,905,34
J433,865,903,29
J434,867,894,24
J435,869,913,40
J436,871,911,35
J437,873,909,30
J438,875,907,25
J439,877,905,20
J440,879,924,36
J441,881,915,31
J442,883,913,26
J443,885,911,21
J444,887,930,37
J445,889,928,32
J446,891,926,27
J447,893,924,22
J448,895,936,38
J449,897,934,33
J450,899,932,28
J451,901,930,23
J452,903,949,39
J453,905,947,34
J454,907,945,29
J455,909,936,24
J456,911,955,40
J457,913,953,35
J458,915,951,30
J459,917,949,25
J460,919,947,20
J461,921,966,36
J462,923,957,31
J463,925,955,26
J464,927,953,21
J465,929,972,37
J466,931,970,32
J467,933,968,27
J468,935,966,22
J469,937,978,38
J470,939,976,33
J471,941,974,28
J472,943,972,23
J473,945,991,39
J474,947,989,34
J475,949,987,29
J476,951,978,24
J477,953,997,40
J478,955,995,35
J479,957,993,30
J480,959,991,25
J481,961,989,20
J482,963,1008,36
J483,965,999,31
J484,967,997,26
J485,969,995,21
J486,971,1014,37
J487,973,1012,32
J488,975,1010,27
J489,977,1008,22
J490,979,1020,38
J491,981,1018,33
J492,983,1016,28
J493,985,1014,23
J494,987,1033,39
J495,989,1031,34
J496,991,1029,29
J497,993,1020,24
J498,995,1039,40
J499,997,1037,35
J500,999,1035,30
J501,1001,1033,25
J502,1003,1031,20
J503,1005,1050,36
J504,1007,1041,31
J505,1009,1039,26
J506,1011,1037,21
J507,1013,1056,37
J508,1015,1054,32
J509,1017,1052,27
J510,1019,1050,22
J511,1021,1062,38
J512,1023,1060,33
J513,1025,1058,28
J514,1027,1056,23
J515,1029,1075,39
J516,1031,1073,34
J517,1033,1071,29
J518,1035,1062,24
J519,1037,1081,40
J520,1039,1079,35
J521,1041,1077,30
J522,1043,1075,25
J523,1045,1073,20
J524,1047,1092,36
J525,1049,1083,31
J526,1051,1081,26
J527,1053,1079,21
J528,1055,1098,37
J529,1057,1096,32
J530,1059,1094,27
J531,1061,1092,22
J532,1063,1104,38
J533,1065,1102,33
J534,1067,1100,28
J535,1069,1098,23
J536,1071,1117,39
J537,1073,1115,34
J538,1075,1113,29
J539,1077,1104,24
J540,1079,1123,40
J541,1081,1121,35
J542,1083,1119,30
J543,1085,1117,25
J544,1087,1115,20
J545,1089,1134,36
J546,1091,1125,31
J547,1093,1123,26
J548,1095,1121,21
J549,1097,1140,37
J550,1099,1138,32
J551,1101,1136,27
J552,1103,1134,22
J553,1105,1146,38
J554,1107,1144,33
J555,1109,1142,28
J556,1111,1140,23
J557,1113,1159,39
J558,1115,1157,34
J559,1117,1155,29
J560,1119,1146,24
J561,1121,1165,40
J562,1123,1163,35
J563,1125,1161,30
J564,1127,1159,25
J565,1129,1157,20
J566,1131,1176,36
J567,1133,1167,31
J568,1135,1165,26
J569,1137,1163,21
J570,1139,1182,37
J571,1141,1180,32
J572,1143,1178,27
J573,1145,1176,22
J574,1147,1188,38
J575,1149,1186,33
J576,1151,1184,28
J577,1153,1182,23
J578,1155,1201,39
J579,1157,1199,34
J580,1159,1197,29
J581,1161,1188,24
J582,1163,1207,40
J583,1165,1205,35
J584,1167,1203,30
J585,1169,1201,25
J586,1171,1199,20
J587,1173,1218,36
J588,1175,1209,31
J589,1177,1207,26
J590,1179,1205,21
J591,1181,1224,37
J592,1183,1222,32
J593,1185,1220,27
J594,1187,1218,22
J595,1189,1230,38
J596,1191,1228,33
J597,1193,1226,28
J598,1195,1224,23
J599,1197,1243,39
J600,1199,1241,34
J601,1201,1239,29
J602,1203,1230,24
J603,1205,1249,40
J604,1207,1247,35
J605,1209,1245,30
J606,1211,1243,25
J607,1213,1241,20
J608,1215,1260,36
J609,1217,1251,31
J610,1219,1249,26
J611,1221,1247,21
J612,1223,1266,37
J613,1225,1264,32
J614,1227,1262,27
J615,1229,1260,22
J616,1231,1272,38
J617,1233,1270,33
J618,1235,1268,28
J619,1237,1266,23
J620,1239,1285,39
J621,1241,1283,34
J622,1243,1281,29
J623,1245,1272,24
J624,1247,1291,40
J625,1249,1289,35
J626,1251,1287,30
J627,1253,1285,25
J628,1255,1283,20
J629,1257,1302,36
J630,1259,1293,31
J631,1261,1291,26
J632,1263,1289,21
J633,1265,1308,37
J634,1267,1306,32
J635,1269,1304,27
J636,1271,1302,22
J637,1273,1314,38
J638,1275,1312,33
J639,1277,1310,28
J640,1279,1308,23
J641,1281,1327,39
J642,1283,1325,34
J643,1285,1323,29
J644,1287,1314,24
J645,1289,1333,40
J646,1291,1331,35
J647,1293,1329,30
J648,1295,1327,25
J649,1297,1325,20
J650,1299,1344,36
J651,1301,1335,31
J652,1303,1333,26
J653,1305,1331,21
J654,1307,1350,37
J655,1309,1348,32
J656,1311,1346,27
J657,1313,1344,22
J658,1315,1356,38
J659,1317,1354,33
J660,1319,1352,28
J661,1321,1350,23
J662,1323,1369,39
J663,1325,1367,34
J664,1327,1365,29
J665,1329,1356,24
J666,1331,1375,40
J667,1333,1373,35
J668,1335,1371,30
J669,1337,1369,25
J670,1339,1367,20
J671,1341,1386,36
J672,1343,1377,31
J673,1345,1375,26
J674,1347,1373,21
J675,1349,1392,37
J676,1351,1390,32
J677,1353,1388,27
J678,1355,1386,22
J679,1357,1398,38
J680,1359,1396,33
J681,1361,1394,28
J682,1363,1392,23
J683,1365,1411,39
J684,1367,1409,34
J685,1369,1407,29
J686,1371,1398,24
J687,1373,1417,40
J688,1375,1415,35
J689,1377,1413,30
J690,1379,1411,25
J691,1381,1409,20
J692,1383,1428,36
J693,1385,1419,31
J694,1387,1417,26
J695,1389,1415,21
J696,1391,1434,37
J697,1393,1432,32
J698,1395,1430,27
J699,1397,1428,22
J700,1399,1440,38
J701,1401,1438,33
J702,1403,1436,28
J703,1405,1434,23
J704,1407,1453,39
J705,1409,1451,34
J706,1411,1449,29
J707,1413,1440,24
J708,1415,1459,40
J709,1417,1457,35
J710,1419,1455,30
J711,1421,1453,25
J712,1423,1451,20
J713,1425,1470,36
J714,1427,1461,31
J715,1429,1459,26
J716,1431,1457,21
J717,1433,1476,37
J718,1435,1474,32
J719,1437,1472,27
J720,1439,1470,22
J721,1441,1482,38
J722,1443,1480,33
J723,1445,1478,28
J724,1447,1476,23
J725,1449,1495,39
J726,1451,1493,34
J727,1453,1491,29
J728,1455,1482,24
J729,1457,1501,40
J730,1459,1499,35
J731,1461,1497,30
J732,1463,1495,25
J733,1465,1493,20
J734,1467,1512,36
J735,1469,1503,31
J736,1471,1501,26
J737,1473,1499,21
J738,1475,1518,37
J739,1477,1516,32
J740,1479,1514,27
J741,1481,1512,22
J742,1483,1524,38
J743,1485,1522,33
J744,1487,1520,28
J745,1489,1518,23
J746,1491,1537,39
J747,1493,1535,34
J748,1495,1533,29
J749,1497,1524,24
J750,1499,1543,40
J751,1501,1541,35
J752,1503,1539,30
J753,1505,1537,25
J754,1507,1535,20
J755,1509,1554,36
J756,1511,1545,31
J757,1513,1543,26
J758,1515,1541,21
J759,1517,1560,37
J760,1519,1558,32
J761,1521,1556,27
J762,1523,1554,22
J763,1525,1566,38
J764,1527,1564,33
J765,1529,1562,28
J766,1531,1560,23
J767,1533,1579,39
J768,1535,1577,34
J769,1537,1575,29
J770,1539,1566,24
J771,1541,1585,40
J772,1543,1583,35
J773,1545,1581,30
J774,1547,1579,25
J775,1549,1577,20
J776,1551,1596,36
J777,1553,1587,31
J778,1555,1585,26
J779,1557,1583,21
J780,1559,1602,37
J781,1561,1600,32
J782,1563,1598,27
J783,1565,1596,22
J784,1567,1608,38
J785,1569,1606,33
J786,1571,1604,28
J787,1573,1602,23
J788,1575,1621,39
J789,1577,1619,34
J790,1579,1617,29
J791,1581,1608,24
J792,1583,1627,40
J793,1585,1625,35
J794,1587,1623,30
J795,1589,1621,25
J796,1591,1619,20
J797,1593,1638,36
J798,1595,1629,31
J799,1597,1627,26
J800,1599,1625,21
J801,1601,1644,37
J802,1603,1642,32
J803,1605,1640,27
J804,1607,1638,22
J805,1609,1650,38
J806,1611,1648,33
J807,1613,1646,28
J808,1615,1644,23
J809,1617,1663,39
J810,1619,1661,34
J811,1621,1659,29
J812,1623,1650,24
J813,1625,1669,40
J814,1627,1667,35
J815,1629,1665,30
J816,1631,1663,25
J817,1633,1661,20
J818,1635,1680,36
J819,1637,1671,31
J820,1639,1669,26
J821,1641,1667,21
J822,1643,1686,37
J823,1645,1684,32
J824,1647,1682,27
J825,1649,1680,22
J826,1651,1692,38
J827,1653,1690,33
J828,1655,1688,28
J829,1657,1686,23
J830,1659,1705,39
J831,1661,1703,34
J832,1663,1701,29
J833,1665,1692,24
J834,1667,1711,40
J835,1669,1709,35
J836,1671,1707,30
J837,1673,1705,25
J838,1675,1703,20
J839,1677,1722,36
J840,1679,1713,31
J841,1681,1711,26
J842,1683,1709,21
J843,1685,1728,37
J844,1687,1726,32
J845,1689,1724,27
J846,1691,1722,22
J847,1693,1734,38
J848,1695,1732,33
J849,1697,1730,28
J850,1699,1728,23
J851,1701,1747,39
J852,1703,1745,34
J853,1705,1743,29
J854,1707,1734,24
J855,1709,1753,40
J856,1711,1751,35
J857,1713,1749,30
J858,1715,1747,25
J859,1717,1745,20
J860,1719,1764,36
J861,1721,1755,31
J862,1723,1753,26
J863,1725,1751,21
J864,1727,1770,37
J865,1729,1768,32
J866,1731,1766,27
J867,1733,1764,22
J868,1735,1776,38
J869,1737,1774,33
J870,1739,1772,28
J871,1741,1770,23
J872,1743,1789,39
J873,1745,1787,34
J874,1747,1785,29
J875,1749,1776,24
J876,1751,1795,40
J877,1753,1793,35
J878,1755,1791,30
J879,1757,1789,25
J880,1759,1787,20
J881,1761,1806,36
J882,1763,1797,31
J883,1765,1795,26
J884,1767,1793,21
J885,1769,1812,37
J886,1771,1810,32
J887,1773,1808,27
J888,1775,1806,22
J889,1777,1818,38
J890,1779,1816,33
J891,1781,1814,28
J892,1783,1812,23
J893,1785,1831,39
J894,1787,1829,34
J895,1789,1827,29
J896,1791,1818,24
J897,1793,1837,40
J898,1795,1835,35
J899,1797,1833,30
J900,1799,1831,25
J901,1801,1829,20
J902,1803,1848,36
J903,1805,1839,31
J904,1807,1837,26
J905,1809,1835,21
J906,1811,1854,37
J907,1813,1852,32
J908,1815,1850,27
J909,1817,1848,22
J910,1819,1860,38
J911,1821,1858,33
J912,1823,1856,28
J913,1825,1854,23
J914,1827,1873,39
J915,1829,1871,34
J916,1831,1869,29
J917,1833,1860,24
J918,1835,1879,40
J919,1837,1877,35
J920,1839,1875,30
J921,1841,1873,25
J922,1843,1871,20
J923,1845,1890,36
J924,1847,1881,31
J925,1849,1879,26
J926,1851,1877,21
J927,1853,1896,37
J928,1855,1894,32
J929,1857,1892,27
J930,1859,1890,22
J931,1861,1902,38
J932,1863,1900,33
J933,1865,1898,28
J934,1867,1896,23
J935,1869,1915,39
J936,1871,1913,34
J937,1873,1911,29
J938,1875,1902,24
J939,1877,1921,40
J940,1879,1919,35
J941,1881,1917,30
J942,1883,1915,25
J943,1885,1913,20
J944,1887,1932,36
J945,1889,1923,31
J946,1891,1921,26
J947,1893,1919,21
J948,1895,1938,37
J949,1897,1936,32
J950,1899,1934,27
J951,1901,1932,22
J952,1903,1944,38
J953,1905,1942,33
J954,1907,1940,28
J955,1909,1938,23
J956,1911,1957,39
J957,1913,1955,34
J958,1915,1953,29
J959,1917,1944,24
J960,1,45,40
J961,3,43,35
J962,5,41,30
J963,7,39,25
J964,9,37,20
J965,11,56,36
J966,13,47,31
J967,15,45,26
J968,17,43,21
J969,19,62,37
J970,21,60,32
J971,23,58,27
J972,25,56,22
J973,27,68,38
J974,29,66,33
J975,31,64,28
J976,33,62,23
J977,35,81,39
J978,37,79,34
J979,39,77,29
J980,41,68,24
J981,43,87,40
J982,45,85,35
J983,47,83,30
J984,49,81,25
J985,51,79,20
J986,53,98,36
J987,55,89,31
J988,57,87,26
J989,59,85,21
J990,61,104,37
J991,63,102,32
J992,65,100,27
J993,67,98,22
J994,69,110,38
J995,71,108,33
J996,73,106,28
J997,75,104,23
J998,77,123,39
J999,79,121,34
J1000,81,119,29
