Busy Time
Capacity
2
Job,Release,Deadline,processingTime
J285,117,233,46
J286,95,220,83
J287,114,232,39
J288,89,231,76
J289,105,242,32
J290,109,229,69
J291,118,221,25
J292,91,238,62
J293,103,234,99
J294,88,221,55
J295,80,233,92
J296,101,233,48
J297,98,225,85
J298,89,234,41
J299,83,229,78
J300,97,239,34
J301,86,242,71
J302,92,231,27
J303,80,234,64
J304,93,244,20
J305,99,236,57
J306,98,237,94
J307,104,244,50
J308,89,244,87
J309,95,225,43
J310,91,224,80
J311,111,227,36
J312,117,220,73
J313,113,228,29
J314,118,226,66
J315,87,225,22
J316,118,237,59
J317,105,223,96
J318,98,221,52
J319,114,220,89
J320,80,230,45
J321,91,244,82
J322,87,244,38
J323,107,240,75
J324,114,244,31
J325,81,226,68
J326,93,224,24
J327,97,226,61
J328,91,222,98
J329,106,227,54
J330,103,231,91
J331,95,241,47
J332,109,237,84
J333,97,222,40
J334,83,223,77
J335,118,224,33
J336,113,229,70
J337,105,236,26
J338,105,243,63
J339,81,236,100
J340,116,229,56
J341,101,232,93
J342,105,240,49
J343,85,234,86
J344,107,226,42
J345,97,234,79
J346,101,229,35
J347,110,220,72
J348,85,235,28
J349,105,239,65
J350,92,240,21
J351,109,223,58
J352,99,234,95
J353,114,235,51
J354,93,221,88
J355,85,221,44
J356,85,227,81
J357,120,234,37
J358,96,221,74
J359,117,234,30
J360,118,235,67
J361,97,238,23
J362,104,234,60
J363,90,228,97
J364,92,233,53
J365,105,231,90
J366,86,232,46
J367,92,224,83
J368,91,231,39
J369,115,229,76
J370,110,231,32
J371,101,239,69
J372,82,238,25
J373,95,242,62
J374,106,232,99
J375,118,230,55
J376,112,235,92
J377,116,228,48
J378,89,232,85
J379,90,235,41
J380,118,222,78
J381,83,235,34
J382,114,229,71
J383,115,231,27
J384,82,224,64
J385,117,238,20
J386,118,238,57
J387,103,224,94
J388,105,221,50
J389,84,244,87
J390,101,226,43
J391,120,242,80
J392,110,241,36
J393,98,228,73
J394,118,240,29
J395,108,243,66
J396,91,239,22
J397,117,231,59
J398,88,232,96
J399,101,222,52
J400,81,232,89
J401,95,238,45
J402,101,223,82
J403,115,242,38
J404,85,220,75
J405,80,243,31
J406,80,232,68
J407,120,222,24
J408,84,221,61
J409,84,235,98
J410,98,233,54
J411,119,220,91
J412,84,240,47
J413,95,229,84
J414,81,242,40
J415,86,241,77
J416,92,237,33
J417,92,244,70
J418,118,232,26
J419,90,233,63
J420,85,240,100
J421,81,238,56
J422,93,232,93
J423,83,231,49
J424,95,221,86
J425,96,227,42
J426,96,226,79
J427,101,242,35
J428,118,223,72
J429,106,234,28
J430,93,240,65
J431,97,225,21
J432,89,221,58
J433,117,232,95
J434,86,234,51
J435,93,230,88
J436,100,221,44
J437,117,235,81
J438,100,224,37
J439,99,222,74
J440,84,227,30
J441,115,225,67
J442,86,225,23
J443,99,235,60
J444,97,221,97
J445,91,225,53
J446,88,227,90
J447,86,224,46
J448,104,226,83
J449,102,227,39
J450,120,231,76
J451,95,228,32
J452,110,226,69
J453,106,238,25
J454,99,220,62
J455,107,235,99
J456,83,243,55
J457,110,227,92
J458,105,233,48
J459,102,231,85
J460,94,226,41
J461,88,226,78
J462,116,232,34
J463,105,225,71
J464,103,220,27
J465,101,243,64
J466,90,229,20
J467,86,223,57
J468,107,229,94
J469,109,222,50
J470,82,233,87
J471,97,229,43
J472,100,236,80
J473,100,223,36
J474,113,232,73
J475,112,230,29
J476,101,225,66
J477,104,221,22
J478,81,230,59
J479,119,222,96
J480,87,231,52
J481,107,238,89
J482,93,238,45
J483,95,222,82
J484,117,222,38
J485,101,228,75
J486,94,238,31
J487,103,232,68
J488,91,220,24
J489,108,230,61
J490,113,234,98
J491,90,236,54
J492,112,225,91
J493,100,222,47
J494,104,235,84
J495,80,242,40
J496,102,229,77
J497,83,242,33
J498,91,240,70
J499,98,230,26
J500,100,244,63
J501,110,235,100
J502,90,231,56
J503,92,230,93
J504,120,225,49
J505,86,230,86
J506,96,222,42
J507,119,235,79
J508,87,221,35
J509,106,236,72
J510,112,237,28
J511,108,236,65
J512,112,221,21
J513,104,232,58
J514,112,241,95
J515,105,226,51
J516,103,239,88
J517,81,223,44
J518,93,234,81
J519,96,229,37
J520,94,229,74
J521,114,234,30
J522,117,240,67
J523,116,241,23
J524,93,231,60
J525,110,237,97
J526,87,242,53
J527,80,244,90
J528,120,239,46
J529,117,237,83
J530,92,232,39
J531,94,228,76
J532,98,241,32
J533,88,224,69
J534,89,222,25
J535,99,226,62
J536,81,234,99
J537,95,236,55
J538,84,230,92
J539,114,226,48
J540,113,231,85
J541,108,227,41
J542,96,241,78
J543,93,235,34
J544,87,228,71
J545,120,243,27
J546,96,242,64
J547,87,226,20
J548,117,223,57
J549,110,236,94
J550,119,227,50
J551,119,229,87
J552,108,240,43
J553,84,225,80
J554,107,242,36
J555,103,233,73
J556,94,236,29
J557,105,234,66
J558,117,224,22
J559,92,235,59
J560,81,237,96
J561,85,225,52
J562,97,235,89
J563,86,221,45
J564,104,227,82
J565,81,231,38
J566,119,239,75
J567,86,222,31
J568,113,237,68
J569,112,220,24
J570,104,240,61
J571,97,232,98
J572,102,234,54
J573,98,222,91
J574,112,229,47
J575,90,238,84
J576,85,228,40
J577,93,236,77
J578,113,222,33
J579,81,240,70
J580,91,228,26
J581,106,242,63
J582,118,243,100
J583,82,222,56
J584,113,240,93
J585,112,222,49
J586,120,223,86
J587,103,240,42
J588,88,228,79
J589,94,221,35
J590,88,235,72
J591,91,233,28
J592,91,223,65
J593,119,223,21
J594,113,239,58
J595,84,229,95
J596,84,238,51
J597,118,236,88
J598,85,232,44
J599,84,226,81
J600,92,226,37
J601,110,223,74
J602,80,228,30
J603,113,241,67
J604,92,229,23
J605,102,226,60
J606,110,233,97
J607,112,236,53
J608,91,236,90
J609,95,223,46
J610,120,233,83
J611,105,244,39
J612,94,227,76
J613,109,227,32
J614,105,222,69
J615,100,238,25
J616,107,227,62
J617,102,220,99
J618,83,220,55
J619,84,222,92
J620,103,221,48
J621,115,226,85
J622,80,229,41
J623,82,244,78
J624,105,227,34
J625,98,238,71
J626,92,227,27
J627,85,229,64
J628,115,228,20
J629,111,228,57
J630,89,239,94
J631,108,233,50
J632,88,229,87
J633,90,237,43
J634,115,239,80
J635,101,230,36
J636,103,223,73
J637,114,239,29
J638,119,238,66
J639,83,228,22
J640,105,229,59
J641,81,235,96
J642,104,228,52
J643,103,237,89
J644,115,222,45
J645,103,228,82
J646,84,242,38
J647,96,233,75
J648,89,235,31
J649,109,238,68
J650,104,229,24
J651,111,234,61
J652,87,235,98
J653,83,227,54
J654,100,240,91
J655,106,230,47
J656,113,224,84
J657,112,226,40
J658,100,234,77
J659,99,233,33
J660,114,241,70
J661,120,235,26
J662,82,228,63
J663,92,241,100
J664,108,231,56
J665,102,225,93
J666,103,238,49
J667,111,241,86
J668,88,242,42
J669,92,223,79
J670,108,225,35
J671,86,228,72
J672,99,243,28
J673,102,239,65
J674,108,239,21
J675,91,237,58
J676,98,235,95
J677,111,224,51
J678,95,244,88
J679,80,222,44
J680,116,230,81
J681,86,238,37
J682,109,240,74
J683,115,238,30
J684,88,238,67
J685,99,237,23
J686,115,233,60
J687,109,221,97
J688,86,240,53
J689,89,237,90
J690,120,226,46
J691,80,235,83
J692,102,223,39
J693,106,237,76
J694,82,221,32
J695,108,232,69
J696,102,233,25
J697,98,223,62
J698,83,222,99
J699,90,225,55
J700,116,231,92
J701,109,232,48
J702,87,232,85
J703,114,223,41
J704,85,238,78
J705,119,236,34
J706,113,233,71
J707,109,220,27
J708,117,242,64
J709,90,224,20
J710,84,231,57
J711,93,242,94
J712,96,232,50
J713,82,232,87
J714,84,220,43
J715,106,231,80
J716,106,239,36
J717,107,234,73
J718,82,225,29
J719,99,223,66
J720,96,240,22
J721,111,221,59
J722,94,232,96
J723,97,236,52
J724,106,244,89
J725,118,241,45
J726,83,241,82
J727,87,239,38
J728,96,236,75
J729,109,224,31
J730,89,243,68
J731,99,229,24
J732,103,235,61
J733,103,229,98
J734,85,230,54
J735,110,244,91
J736,88,239,47
J737,111,235,84
J738,107,230,40
J739,91,230,77
J740,89,238,33
J741,101,221,70
J742,109,243,26
J743,93,233,63
J744,115,241,100
J745,82,239,56
J746,115,243,93
J747,82,230,49
J748,105,241,86
J749,108,244,42
J750,82,242,79
J751,80,227,35
J752,119,237,72
J753,120,237,28
J754,89,230,65
J755,102,237,21
J756,104,222,58
J757,80,241,95
J758,93,241,51
J759,114,221,88
J760,89,225,44
J761,90,223,81
J762,84,243,37
J763,98,232,74
J764,101,224,30
J765,97,243,67
J766,114,225,23
J767,119,241,60
J768,107,232,97
J769,114,238,53
J770,92,239,90
J771,109,225,46
J772,88,225,83
J773,108,226,39
J774,118,233,76
J775,114,231,32
J776,112,228,69
J777,119,232,25
J778,97,228,62
J779,104,241,99
J780,101,235,55
J781,115,224,92
J782,86,239,48
J783,102,232,85
J784,99,231,41
J785,107,220,78
J786,85,226,34
J787,85,223,71
J788,111,229,27
J789,101,240,64
J790,111,223,20
J791,82,240,57
J792,99,242,94
J793,109,244,50
J794,83,232,87
J795,118,227,43
J796,115,234,80
J797,89,241,36
J798,82,229,73
J799,89,240,29
J800,92,234,66
J801,94,241,22
J802,113,227,59
J803,80,239,96
J804,100,220,52
J805,93,226,89
J806,104,233,45
J807,80,220,82
J808,101,238,38
J809,111,242,75
J810,102,222,31
J811,86,235,68
J812,112,242,24
J813,95,227,61
J814,114,228,98
J815,119,243,54
J816,116,238,91
J817,112,240,47
J818,106,224,84
J819,92,225,40
J820,105,235,77
J821,84,228,33
J822,100,239,70
J823,87,227,26
J824,111,225,63
J825,100,232,100
J826,114,243,56
J827,109,231,93
J828,109,234,49
J829,80,223,86
J830,117,227,42
J831,86,231,79
J832,97,240,35
J833,118,225,72
J834,84,234,28
J835,119,225,65
J836,106,226,21
J837,111,232,58
J838,116,243,95
J839,110,238,51
J840,118,231,88
J841,107,243,44
J842,84,237,81
J843,109,233,37
J844,117,225,74
J845,80,231,30
J846,102,236,67
J847,90,227,23
J848,101,236,60
J849,99,224,97
J850,114,222,53
J851,95,235,90
J852,95,239,46
J853,82,235,83
J854,104,230,39
J855,119,226,76
J856,107,241,32
J857,112,231,69
J858,119,228,25
J859,105,237,62
J860,86,226,99
J861,84,232,55
J862,81,243,92
J863,110,243,48
J864,83,238,85
J865,100,225,41
J866,100,241,78
J867,85,236,34
J868,116,225,71
J869,117,244,27
J870,96,228,64
J871,103,242,20
J872,97,233,57
J873,103,243,94
J874,110,234,50
J875,90,239,87
J876,102,221,43
J877,119,244,80
J878,110,232,36
J879,90,222,73
J880,120,238,29
J881,90,241,66
J882,85,241,22
J883,98,239,59
J884,106,228,96
J885,96,225,52
J886,100,231,89
J887,106,241,45
J888,88,237,82
J889,92,242,38
J890,109,230,75
J891,103,225,31
J892,88,236,68
J893,82,237,24
J894,90,244,61
J895,96,230,98
J896,92,243,54
J897,112,244,91
J898,120,228,47
J899,113,236,84
J900,89,229,40
J901,82,227,77
J902,111,239,33
J903,111,231,70
J904,114,233,26
J905,93,227,63
J906,108,221,100
J907,88,244,56
J908,102,240,93
J909,108,224,49
J910,106,225,86
J911,91,221,42
J912,95,233,79
J913,98,243,35
J914,86,237,72
J915,120,240,28
J916,109,241,65
J917,101,241,21
J918,87,220,58
J919,117,226,95
J920,104,243,51
J921,82,243,88
J922,106,233,44
J923,107,244,81
J924,119,240,37
J925,90,243,74
J926,107,231,30
J927,88,234,67
J928,94,233,23
J929,95,224,60
J930,86,236,97
J931,94,243,53
J932,114,224,90
J933,106,220,46
J934,98,234,83
J935,119,224,39
J936,118,242,76
J937,84,223,32
J938,115,232,69
J939,120,224,25
J940,115,220,62
J941,83,226,99
J942,91,241,55
J943,111,236,92
J944,89,228,48
J945,107,222,85
J946,81,241,41
J947,82,241,78
J948,108,241,34
J949,87,241,71
J950,103,236,27
J951,94,240,64
J952,115,227,20
J953,116,226,57
J954,105,228,94
J955,105,238,50
J956,113,244,87
J957,92,220,43
J958,102,235,80
J959,83,225,36
J960,95,232,73
J961,117,239,29
J962,85,222,66
J963,101,244,22
J964,98,240,59
J965,109,242,96
J966,81,239,52
J967,113,221,89
J968,90,240,45
J969,104,238,82
J970,94,222,38
J971,114,237,75
J972,94,237,31
J973,83,244,68
J974,95,234,24
J975,83,239,61
J976,120,236,98
J977,93,239,54
J978,111,226,91
J979,88,240,47
J980,86,229,84
J981,119,234,40
J982,93,243,77
J983,120,229,33
J984,108,234,70
J985,86,233,26
J986,113,220,63
J987,111,222,100
J988,80,226,56
J989,115,235,93
J990,113,223,49
J991,91,229,86
J992,104,223,42
J993,98,229,79
J994,89,220,35
J995,97,224,72
J996,120,232,28
J997,108,238,65
J998,106,235,21
J999,109,228,58
J1000,88,223,95
